Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
4250000.0 ;  ;  ; 0.06913255 ; 0.002564917
4375000.0 ;  ;  ; 0.06878949 ; 0.002184768
4500000.0 ;  ;  ; 0.06845771 ; 0.00186939
4625000.0 ;  ;  ; 0.06888692 ; 0.001607635
4750000.0 ;  ;  ; 0.06930725 ; 0.001388104
4875000.0 ;  ;  ; 0.06971915 ; 0.001203131
5000000.0 ;  ;  ; 0.07012297 ; 0.00104659
5125000.0 ;  ;  ; 0.07054491 ; 9.287649E-4
5250000.0 ;  ;  ; 0.07095955 ; 8.265803E-4
5375000.0 ;  ;  ; 0.07136717 ; 7.376588E-4
5500000.0 ;  ;  ; 0.07176808 ; 6.60028E-4
5750000.0 ;  ;  ; 0.07971106 ; 5.832722E-4
6000000.0 ;  ;  ; 0.0876259 ; 5.18162E-4
6060330.0 ;  ;  ; 0.1056705 ; 5.166667E-4
6121270.0 ;  ;  ; 0.1238965 ; 5.151756E-4
6216950.0 ; 0.0 ;  ; 0.1525103 ; 5.128727E-4
6245000.0 ; 0.01010514 ;  ; 0.1608984 ; 5.122062E-4
6371220.0 ; 0.05557644 ;  ; 0.1986405 ; 5.092542E-4
6500000.0 ; 0.10197 ;  ; 0.2371435 ; 5.06319E-4
7000000.0 ; 0.728841 ;  ; 0.2895317 ; 5.67468E-4
7245690.0 ; 1.027555 ;  ; 0.2783997 ; 6.088877E-4
7500000.0 ; 1.33675 ;  ; 0.2668642 ; 6.5333E-4
8000000.0 ; 1.76518 ;  ; 0.2370738 ; 7.61853E-4
8500000.0 ; 2.03103 ;  ; 0.2120099 ; 8.85721E-4
9000000.0 ; 2.19973 ;  ; 0.1963814 ; 0.00102603
9500000.0 ; 2.29491 ;  ; 0.1869527 ; 0.00116045
1.0E7 ; 2.35586 ;  ; 0.1827466 ; 0.00127455
1.05E7 ; 2.38957 ;  ; 0.1815018 ; 0.00134567
1.1E7 ; 2.4133 ;  ; 0.1810361 ; 0.00136834
1.1024E7 ; 2.413817 ;  ; 0.1810804 ; 0.001367513
1.102402E7 ; 2.413818 ; 0.0 ; 0.1810805 ; 0.001367513
1.15E7 ; 2.42408 ; 0.00223892 ; 0.1819496 ; 0.00135158
1.2E7 ; 2.38682 ; 0.051246 ; 0.1813635 ; 0.00133157
1.25E7 ; 2.24008 ; 0.206472 ; 0.1814653 ; 0.00127121
1.3E7 ; 2.02339 ; 0.428054 ; 0.1824958 ; 0.0012085
1.35E7 ; 1.76329 ; 0.689125 ; 0.1885166 ; 0.00112102
1.4E7 ; 1.50583 ; 0.93665 ; 0.2021533 ; 0.00100741
1.45E7 ; 1.26947 ; 1.1612 ; 0.2190022 ; 9.07842E-4
1.5E7 ; 1.06756 ; 1.35235 ; 0.2345396 ; 8.15672E-4
1.55E7 ; 0.902824 ; 1.50642 ; 0.2487229 ; 7.35621E-4
1.6E7 ; 0.782264 ; 1.61333 ; 0.2643682 ; 6.62093E-4
1.65E7 ; 0.67594 ; 1.71796 ; 0.2707653 ; 6.16928E-4
1.7E7 ; 0.600368 ; 1.78755 ; 0.2793366 ; 5.68336E-4
1.7492E7 ; 0.5432517 ; 1.841306 ; 0.2855708 ; 5.268437E-4
1.75E7 ; 0.542323 ; 1.84218 ; 0.285672 ; 5.26204E-4
1.8E7 ; 0.493946 ; 1.88716 ; 0.2909905 ; 4.8849E-4
1.85E7 ; 0.457383 ; 1.9181 ; 0.2984396 ; 4.68474E-4
1.9E7 ; 0.431972 ; 1.92538 ; 0.3133348 ; 4.3987E-4
1.95E7 ; 0.406484 ; 1.91627 ; 0.3317933 ; 4.23597E-4
2.0E7 ; 0.389141 ; 1.86925 ; 0.3574787 ; 4.01251E-4
