Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=22 : (z,n+α) ; MT=28 : (z,n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
1828125.0 ;  ;  ; 8.28324E-14 ;  ; 0.00658542 ;  ; 8.310614E-9
1843750.0 ;  ;  ; 9.75467E-14 ;  ; 0.00657818 ;  ; 8.767251E-9
1859375.0 ;  ;  ; 1.14875E-13 ;  ; 0.006571009 ;  ; 9.248979E-9
1875000.0 ;  ;  ; 1.35281E-13 ;  ; 0.006563906 ;  ; 9.757175E-9
1890625.0 ;  ;  ; 1.59312E-13 ;  ; 0.006556869 ;  ; 1.02933E-8
1906250.0 ;  ;  ; 1.87613E-13 ;  ; 0.006549898 ;  ; 1.085887E-8
1921875.0 ;  ;  ; 2.2094E-13 ;  ; 0.00654299 ;  ; 1.145553E-8
1937500.0 ;  ;  ; 2.60188E-13 ;  ; 0.006536146 ;  ; 1.208496E-8
1953125.0 ;  ;  ; 3.06407E-13 ;  ; 0.006529364 ;  ; 1.274899E-8
1968750.0 ;  ;  ; 3.60837E-13 ;  ; 0.006522643 ;  ; 1.34495E-8
1984375.0 ;  ;  ; 4.24937E-13 ;  ; 0.006515982 ;  ; 1.41885E-8
2000000.0 ;  ;  ; 5.00422E-13 ;  ; 0.00650938 ;  ; 1.49681E-8
2062500.0 ;  ;  ; 5.729E-13 ;  ; 0.006372853 ;  ; 1.802969E-8
2125000.0 ;  ;  ; 6.55875E-13 ;  ; 0.006243139 ;  ; 2.171749E-8
2187500.0 ;  ;  ; 7.50868E-13 ;  ; 0.006119712 ;  ; 2.61596E-8
2250000.0 ;  ;  ; 8.59618E-13 ;  ; 0.006002101 ;  ; 3.15103E-8
2312500.0 ;  ;  ; 9.8412E-13 ;  ; 0.005889882 ;  ; 3.795545E-8
2375000.0 ;  ;  ; 1.12665E-12 ;  ; 0.00578267 ;  ; 4.571888E-8
2437500.0 ;  ;  ; 1.28983E-12 ;  ; 0.00568012 ;  ; 5.507025E-8
2500000.0 ;  ;  ; 1.47664E-12 ;  ; 0.005581917 ;  ; 6.633436E-8
2562500.0 ;  ;  ; 1.69051E-12 ;  ; 0.005487775 ;  ; 7.990244E-8
2625000.0 ;  ;  ; 1.93535E-12 ;  ; 0.005397432 ;  ; 9.624574E-8
2687500.0 ;  ;  ; 2.21565E-12 ;  ; 0.00531065 ;  ; 1.159319E-7
2750000.0 ;  ;  ; 2.53656E-12 ;  ; 0.005227212 ;  ; 1.396447E-7
2812500.0 ;  ;  ; 2.90393E-12 ;  ; 0.005146916 ;  ; 1.682077E-7
2875000.0 ;  ;  ; 3.32452E-12 ;  ; 0.005069578 ;  ; 2.026131E-7
2937500.0 ;  ;  ; 3.80602E-12 ;  ; 0.004995028 ;  ; 2.440557E-7
3000000.0 ;  ;  ; 4.35726E-12 ;  ; 0.00492311 ;  ; 2.93975E-7
3062500.0 ;  ;  ; 5.1549E-12 ;  ; 0.004745777 ;  ; 3.316368E-7
3125000.0 ;  ;  ; 6.09856E-12 ;  ; 0.004578223 ;  ; 3.741234E-7
3187500.0 ;  ;  ; 7.21496E-12 ;  ; 0.00441973 ;  ; 4.220532E-7
3250000.0 ;  ;  ; 8.53573E-12 ;  ; 0.004269644 ;  ; 4.761233E-7
3312500.0 ;  ;  ; 1.00983E-11 ;  ; 0.00412737 ;  ; 5.371204E-7
3375000.0 ;  ;  ; 1.19469E-11 ;  ; 0.003992365 ;  ; 6.059321E-7
3437500.0 ;  ;  ; 1.41339E-11 ;  ; 0.003864133 ;  ; 6.835593E-7
3500000.0 ;  ;  ; 1.67212E-11 ;  ; 0.003742221 ;  ; 7.711315E-7
3562500.0 ;  ;  ; 1.97822E-11 ;  ; 0.003626212 ;  ; 8.699228E-7
3625000.0 ;  ;  ; 2.34035E-11 ;  ; 0.003515725 ;  ; 9.813704E-7
3687500.0 ;  ;  ; 2.76878E-11 ;  ; 0.003410407 ;  ; 1.107096E-6
3750000.0 ;  ;  ; 3.27563E-11 ;  ; 0.003309936 ;  ; 1.248928E-6
3812500.0 ;  ;  ; 3.87527E-11 ;  ; 0.003214013 ;  ; 1.408931E-6
3875000.0 ;  ;  ; 4.58467E-11 ;  ; 0.003122363 ;  ; 1.589432E-6
3937500.0 ;  ;  ; 5.42394E-11 ;  ; 0.00303473 ;  ; 1.793058E-6
4000000.0 ;  ;  ; 6.41685E-11 ;  ; 0.00295088 ;  ; 2.02277E-6
4046975.0 ;  ;  ; 7.3656E-11 ;  ; 0.002856646 ;  ; 2.149355E-6
4093950.0 ;  ;  ; 8.45462E-11 ;  ; 0.002766458 ;  ; 2.283861E-6
4140925.0 ;  ;  ; 9.70466E-11 ;  ; 0.002680097 ;  ; 2.426785E-6
4187900.0 ;  ;  ; 1.11395E-10 ;  ; 0.002597362 ;  ; 2.578653E-6
4234875.0 ;  ;  ; 1.27865E-10 ;  ; 0.002518061 ;  ; 2.740025E-6
4281850.0 ;  ;  ; 1.4677E-10 ;  ; 0.002442017 ;  ; 2.911496E-6
4328825.0 ;  ;  ; 1.68471E-10 ;  ; 0.002369061 ;  ; 3.093697E-6
4375800.0 ;  ;  ; 1.9338E-10 ;  ; 0.002299038 ;  ; 3.287301E-6
4422775.0 ;  ;  ; 2.21971E-10 ;  ; 0.002231799 ;  ; 3.49302E-6
4469750.0 ;  ;  ; 2.5479E-10 ;  ; 0.002167206 ;  ; 3.711613E-6
4516725.0 ;  ;  ; 2.92462E-10 ;  ; 0.002105129 ;  ; 3.943885E-6
4563700.0 ;  ;  ; 3.35703E-10 ;  ; 0.002045446 ;  ; 4.190693E-6
4610675.0 ;  ;  ; 3.85337E-10 ;  ; 0.001988039 ;  ; 4.452947E-6
4657650.0 ;  ;  ; 4.42311E-10 ;  ; 0.001932802 ;  ; 4.731612E-6
4704625.0 ;  ;  ; 5.07707E-10 ;  ; 0.00187963 ;  ; 5.027716E-6
4751600.0 ;  ;  ; 5.82773E-10 ;  ; 0.001828428 ;  ; 5.34235E-6
4813700.0 ;  ;  ; 7.02032E-10 ;  ; 0.001763609 ;  ; 5.699039E-6
4875800.0 ;  ;  ; 8.45696E-10 ;  ; 0.001701874 ;  ; 6.079542E-6
4937900.0 ;  ;  ; 1.01876E-9 ;  ; 0.001643041 ;  ; 6.485451E-6
5000000.0 ;  ;  ; 1.22724E-9 ;  ; 0.00158694 ;  ; 6.91846E-6
5062500.0 ;  ;  ; 1.489357E-9 ;  ; 0.001523373 ;  ; 7.289388E-6
5125000.0 ;  ;  ; 1.807457E-9 ;  ; 0.001463087 ;  ; 7.680204E-6
5187500.0 ;  ;  ; 2.193497E-9 ;  ; 0.001405874 ;  ; 8.091972E-6
5250000.0 ;  ;  ; 2.66199E-9 ;  ; 0.001351544 ;  ; 8.525818E-6
5312500.0 ;  ;  ; 3.230543E-9 ;  ; 0.001299919 ;  ; 8.982923E-6
5375000.0 ;  ;  ; 3.92053E-9 ;  ; 0.001250836 ;  ; 9.464536E-6
5437500.0 ;  ;  ; 4.757885E-9 ;  ; 0.001204142 ;  ; 9.971971E-6
5500000.0 ;  ;  ; 5.774085E-9 ;  ; 0.001159696 ;  ; 1.050661E-5
5562500.0 ;  ;  ; 7.007327E-9 ;  ; 0.001117364 ;  ; 1.106992E-5
5625000.0 ;  ;  ; 8.503968E-9 ;  ; 0.001077026 ;  ; 1.166342E-5
5687500.0 ;  ;  ; 1.032026E-8 ;  ; 0.001038565 ;  ; 1.228875E-5
5750000.0 ;  ;  ; 1.252449E-8 ;  ; 0.001001876 ;  ; 1.29476E-5
5812500.0 ;  ;  ; 1.51995E-8 ;  ; 9.668591E-4 ;  ; 1.364178E-5
5875000.0 ;  ;  ; 1.844584E-8 ;  ; 9.33421E-4 ;  ; 1.437317E-5
5937500.0 ;  ;  ; 2.238555E-8 ;  ; 9.014751E-4 ;  ; 1.514378E-5
6000000.0 ;  ;  ; 2.71667E-8 ;  ; 8.7094E-4 ; 0.0 ; 1.59557E-5
6059091.0 ;  ;  ; 3.269699E-8 ;  ; 8.412584E-4 ; 2.80101E-19 ; 1.646554E-5
6118182.0 ;  ;  ; 3.935307E-8 ;  ; 8.128618E-4 ; 5.60202E-19 ; 1.699168E-5
6177273.0 ;  ;  ; 4.736412E-8 ;  ; 7.85683E-4 ; 8.40304E-19 ; 1.753462E-5
6236363.0 ;  ;  ; 5.700579E-8 ;  ; 7.596593E-4 ; 1.1204E-18 ; 1.809491E-5
6295454.0 ;  ;  ; 6.861038E-8 ;  ; 7.347305E-4 ; 1.4005E-18 ; 1.86731E-5
6354544.0 ;  ;  ; 8.257704E-8 ;  ; 7.108417E-4 ; 1.6806E-18 ; 1.926977E-5
6413635.0 ;  ;  ; 9.938714E-8 ;  ; 6.879396E-4 ; 1.9607E-18 ; 1.98855E-5
6472725.0 ;  ;  ; 1.196189E-7 ;  ; 6.659758E-4 ; 2.2408E-18 ; 2.052091E-5
6531816.0 ;  ;  ; 1.439695E-7 ;  ; 6.449031E-4 ; 2.5209E-18 ; 2.117662E-5
6590907.0 ;  ;  ; 1.732772E-7 ;  ; 6.24678E-4 ; 2.801E-18 ; 2.185329E-5
6649998.0 ;  ;  ; 2.08551E-7 ;  ; 6.052592E-4 ; 3.0811E-18 ; 2.255158E-5
6709088.0 ;  ;  ; 2.510047E-7 ;  ; 5.866083E-4 ; 3.3612E-18 ; 2.327218E-5
6768179.0 ;  ;  ; 3.021013E-7 ;  ; 5.686879E-4 ; 3.6413E-18 ; 2.401581E-5
6827269.0 ;  ;  ; 3.635985E-7 ;  ; 5.514639E-4 ; 3.92139E-18 ; 2.478319E-5
6886360.0 ;  ;  ; 4.376158E-7 ;  ; 5.349031E-4 ; 4.20149E-18 ; 2.55751E-5
6945450.0 ;  ;  ; 5.26699E-7 ;  ; 5.189751E-4 ; 4.48159E-18 ; 2.63923E-5
6959088.0 ;  ;  ; 5.4687E-7 ;  ; 5.153856E-4 ; 5.04121E-18 ; 2.654227E-5
6972725.0 ;  ;  ; 5.678119E-7 ;  ; 5.118282E-4 ; 5.67066E-18 ; 2.669309E-5
6986363.0 ;  ;  ; 5.895574E-7 ;  ; 5.083019E-4 ; 6.37876E-18 ; 2.684477E-5
7000000.0 ; 0.0 ;  ; 6.12134E-7 ;  ; 5.04807E-4 ; 7.17522E-18 ; 2.69973E-5
7019290.0 ; 0.004277638 ;  ; 6.325762E-7 ;  ; 4.972643E-4 ; 8.42604E-18 ; 2.720408E-5
7038580.0 ; 0.008555275 ;  ; 6.537011E-7 ;  ; 4.898545E-4 ; 9.89491E-18 ; 2.741245E-5
7057870.0 ; 0.01283291 ;  ; 6.755315E-7 ;  ; 4.82575E-4 ; 1.16199E-17 ; 2.762241E-5
7077160.0 ; 0.01711055 ;  ; 6.980909E-7 ;  ; 4.754231E-4 ; 1.36455E-17 ; 2.783398E-5
7096450.0 ; 0.02138819 ;  ; 7.214037E-7 ;  ; 4.683962E-4 ; 1.60242E-17 ; 2.804718E-5
7115740.0 ; 0.02566583 ;  ; 7.45495E-7 ;  ; 4.614919E-4 ; 1.88177E-17 ; 2.8262E-5
7135030.0 ; 0.02994346 ;  ; 7.703908E-7 ;  ; 4.547075E-4 ; 2.20981E-17 ; 2.847847E-5
7154320.0 ; 0.0342211 ;  ; 7.96118E-7 ;  ; 4.480409E-4 ; 2.59503E-17 ; 2.86966E-5
7177349.0 ; 0.04632622 ;  ; 8.28608E-7 ;  ; 4.402328E-4 ; 3.13908E-17 ; 2.894046E-5
7200378.0 ; 0.05843134 ;  ; 8.624239E-7 ;  ; 4.325851E-4 ; 3.79719E-17 ; 2.91864E-5
7223407.0 ; 0.07053646 ;  ; 8.976198E-7 ;  ; 4.250941E-4 ; 4.59328E-17 ; 2.943442E-5
7246435.0 ; 0.08264105 ;  ; 9.342505E-7 ;  ; 4.177564E-4 ; 5.55621E-17 ; 2.968454E-5
7269464.0 ; 0.09474617 ;  ; 9.723777E-7 ;  ; 4.105677E-4 ; 6.72108E-17 ; 2.99368E-5
7292493.0 ; 0.1068513 ;  ; 1.012061E-6 ;  ; 4.035248E-4 ; 8.13016E-17 ; 3.01912E-5
7315522.0 ; 0.1189564 ;  ; 1.053364E-6 ;  ; 3.966244E-4 ; 9.83465E-17 ; 3.044777E-5
7338550.0 ; 0.131061 ;  ; 1.09635E-6 ;  ; 3.898635E-4 ; 1.18964E-16 ; 3.07065E-5
7356645.0 ; 0.1474718 ;  ; 1.10404E-6 ;  ; 3.846463E-4 ; 1.38691E-16 ; 3.088531E-5
7374740.0 ; 0.1638826 ;  ; 1.111783E-6 ;  ; 3.795115E-4 ; 1.61688E-16 ; 3.106516E-5
7392835.0 ; 0.1802934 ;  ; 1.119581E-6 ;  ; 3.744576E-4 ; 1.88499E-16 ; 3.124605E-5
7410930.0 ; 0.1967042 ;  ; 1.127433E-6 ;  ; 3.694831E-4 ; 2.19756E-16 ; 3.1428E-5
7429025.0 ; 0.213115 ;  ; 1.135341E-6 ;  ; 3.645866E-4 ; 2.56196E-16 ; 3.161101E-5
7447120.0 ; 0.2295258 ;  ; 1.143304E-6 ;  ; 3.597667E-4 ; 2.98678E-16 ; 3.179509E-5
7465215.0 ; 0.2459366 ;  ; 1.151323E-6 ;  ; 3.550219E-4 ; 3.48205E-16 ; 3.198023E-5
7483310.0 ; 0.2623473 ;  ; 1.159398E-6 ;  ; 3.50351E-4 ; 4.05944E-16 ; 3.216646E-5
7499187.0 ; 0.2767466 ;  ; 1.16653E-6 ;  ; 3.470494E-4 ; 4.64441E-16 ; 3.233075E-5
7515064.0 ; 0.2911458 ;  ; 1.173706E-6 ;  ; 3.437859E-4 ; 5.31367E-16 ; 3.249588E-5
7530941.0 ; 0.3055451 ;  ; 1.180926E-6 ;  ; 3.405598E-4 ; 6.07937E-16 ; 3.266186E-5
7546818.0 ; 0.3199443 ;  ; 1.18819E-6 ;  ; 3.373707E-4 ; 6.95541E-16 ; 3.282868E-5
7562695.0 ; 0.3343435 ;  ; 1.195499E-6 ;  ; 3.34218E-4 ; 7.95768E-16 ; 3.299635E-5
7578572.0 ; 0.3487428 ;  ; 1.202853E-6 ;  ; 3.311014E-4 ; 9.10438E-16 ; 3.316488E-5
7594449.0 ; 0.363142 ;  ; 1.210253E-6 ;  ; 3.280202E-4 ; 1.04163E-15 ; 3.333427E-5
7610325.0 ; 0.3775403 ;  ; 1.217697E-6 ;  ; 3.249743E-4 ; 1.19172E-15 ; 3.350452E-5
7626202.0 ; 0.3919396 ;  ; 1.225188E-6 ;  ; 3.219627E-4 ; 1.36345E-15 ; 3.367564E-5
7642079.0 ; 0.4063388 ;  ; 1.232724E-6 ;  ; 3.189851E-4 ; 1.55992E-15 ; 3.384764E-5
7657956.0 ; 0.420738 ;  ; 1.240307E-6 ;  ; 3.160413E-4 ; 1.78471E-15 ; 3.402052E-5
7673833.0 ; 0.4351373 ;  ; 1.247937E-6 ;  ; 3.131306E-4 ; 2.04188E-15 ; 3.419428E-5
7689710.0 ; 0.4495365 ;  ; 1.255613E-6 ;  ; 3.102526E-4 ; 2.33612E-15 ; 3.436893E-5
7705587.0 ; 0.4639357 ;  ; 1.263337E-6 ;  ; 3.074069E-4 ; 2.67275E-15 ; 3.454447E-5
7721464.0 ; 0.478335 ;  ; 1.271109E-6 ;  ; 3.045931E-4 ; 3.0579E-15 ; 3.472091E-5
7737340.0 ; 0.4927333 ;  ; 1.278927E-6 ;  ; 3.01811E-4 ; 3.49851E-15 ; 3.489823E-5
7753757.0 ; 0.5076223 ;  ; 1.287063E-6 ;  ; 2.994855E-4 ; 4.02101E-15 ; 3.508256E-5
7770173.0 ; 0.5225103 ;  ; 1.29525E-6 ;  ; 2.971829E-4 ; 4.62152E-15 ; 3.526784E-5
7786589.0 ; 0.5373984 ;  ; 1.303489E-6 ;  ; 2.949028E-4 ; 5.3117E-15 ; 3.54541E-5
7803005.0 ; 0.5522865 ;  ; 1.31178E-6 ;  ; 2.92645E-4 ; 6.10495E-15 ; 3.564135E-5
7819422.0 ; 0.5671754 ;  ; 1.320125E-6 ;  ; 2.90409E-4 ; 7.01672E-15 ; 3.58296E-5
7835838.0 ; 0.5820635 ;  ; 1.328522E-6 ;  ; 2.881948E-4 ; 8.06461E-15 ; 3.601883E-5
7852254.0 ; 0.5969516 ;  ; 1.336973E-6 ;  ; 2.860021E-4 ; 9.26898E-15 ; 3.620906E-5
7868670.0 ; 0.6118396 ;  ; 1.345477E-6 ;  ; 2.838306E-4 ; 1.06532E-14 ; 3.640029E-5
7885087.0 ; 0.6267286 ;  ; 1.354036E-6 ;  ; 2.8168E-4 ; 1.22443E-14 ; 3.659255E-5
7901503.0 ; 0.6416167 ;  ; 1.362649E-6 ;  ; 2.795502E-4 ; 1.40728E-14 ; 3.678581E-5
7917919.0 ; 0.6565048 ;  ; 1.371317E-6 ;  ; 2.774409E-4 ; 1.61745E-14 ; 3.698009E-5
7934335.0 ; 0.6713928 ;  ; 1.38004E-6 ;  ; 2.753518E-4 ; 1.859E-14 ; 3.717539E-5
7950752.0 ; 0.6862818 ;  ; 1.388819E-6 ;  ; 2.732826E-4 ; 2.13664E-14 ; 3.737174E-5
7967168.0 ; 0.7011699 ;  ; 1.397653E-6 ;  ; 2.712333E-4 ; 2.45573E-14 ; 3.756912E-5
7983584.0 ; 0.7160579 ;  ; 1.406543E-6 ;  ; 2.692035E-4 ; 2.82247E-14 ; 3.776754E-5
8000000.0 ; 0.730946 ;  ; 1.41549E-6 ;  ; 2.67193E-4 ; 3.24398E-14 ; 3.7967E-5
8014942.0 ; 0.7430597 ;  ; 1.425522E-6 ;  ; 2.661852E-4 ; 3.69295E-14 ; 3.812982E-5
8029884.0 ; 0.7551734 ;  ; 1.435624E-6 ;  ; 2.65183E-4 ; 4.20406E-14 ; 3.829334E-5
8044826.0 ; 0.7672871 ;  ; 1.445799E-6 ;  ; 2.641865E-4 ; 4.78591E-14 ; 3.845756E-5
8059768.0 ; 0.7794008 ;  ; 1.456045E-6 ;  ; 2.631955E-4 ; 5.44829E-14 ; 3.862249E-5
8074710.0 ; 0.7915144 ;  ; 1.466364E-6 ;  ; 2.622101E-4 ; 6.20235E-14 ; 3.878812E-5
8089652.0 ; 0.8036281 ;  ; 1.476756E-6 ;  ; 2.612302E-4 ; 7.06076E-14 ; 3.895446E-5
8104594.0 ; 0.8157418 ;  ; 1.487222E-6 ;  ; 2.602558E-4 ; 8.03798E-14 ; 3.912152E-5
8119535.0 ; 0.8278547 ;  ; 1.497761E-6 ;  ; 2.592868E-4 ; 9.15037E-14 ; 3.928928E-5
8134477.0 ; 0.8399684 ;  ; 1.508376E-6 ;  ; 2.583231E-4 ; 1.04168E-13 ; 3.945777E-5
8149419.0 ; 0.8520821 ;  ; 1.519066E-6 ;  ; 2.573648E-4 ; 1.18585E-13 ; 3.962699E-5
8164361.0 ; 0.8641958 ;  ; 1.529832E-6 ;  ; 2.564118E-4 ; 1.34997E-13 ; 3.979693E-5
8179303.0 ; 0.8763095 ;  ; 1.540674E-6 ;  ; 2.554641E-4 ; 1.53681E-13 ; 3.99676E-5
8194245.0 ; 0.8884231 ;  ; 1.551592E-6 ;  ; 2.545216E-4 ; 1.74951E-13 ; 4.0139E-5
8209187.0 ; 0.9005368 ;  ; 1.562589E-6 ;  ; 2.535842E-4 ; 1.99165E-13 ; 4.031113E-5
8224129.0 ; 0.9126505 ;  ; 1.573663E-6 ;  ; 2.52652E-4 ; 2.26729E-13 ; 4.048401E-5
8239070.0 ; 0.9247634 ;  ; 1.584815E-6 ;  ; 2.51725E-4 ; 2.58107E-13 ; 4.065761E-5
8254459.0 ; 0.9372395 ;  ; 1.596383E-6 ;  ; 2.516869E-4 ; 2.94971E-13 ; 4.08372E-5
8269847.0 ; 0.9497147 ;  ; 1.608036E-6 ;  ; 2.516489E-4 ; 3.37097E-13 ; 4.101757E-5
8285235.0 ; 0.96219 ;  ; 1.619774E-6 ;  ; 2.51611E-4 ; 3.8524E-13 ; 4.119873E-5
8300623.0 ; 0.9746653 ;  ; 1.631597E-6 ;  ; 2.515732E-4 ; 4.40258E-13 ; 4.13807E-5
8316011.0 ; 0.9871405 ;  ; 1.643506E-6 ;  ; 2.515354E-4 ; 5.03133E-13 ; 4.156347E-5
8331399.0 ; 0.9996158 ;  ; 1.655503E-6 ;  ; 2.514978E-4 ; 5.74988E-13 ; 4.174705E-5
8346787.0 ; 1.012091 ;  ; 1.667587E-6 ;  ; 2.514601E-4 ; 6.57105E-13 ; 4.193143E-5
8362175.0 ; 1.024566 ;  ; 1.679759E-6 ;  ; 2.514226E-4 ; 7.50949E-13 ; 4.211664E-5
8377564.0 ; 1.037042 ;  ; 1.692021E-6 ;  ; 2.513852E-4 ; 8.58203E-13 ; 4.230267E-5
8392952.0 ; 1.049518 ;  ; 1.704372E-6 ;  ; 2.513478E-4 ; 9.80767E-13 ; 4.248951E-5
8408340.0 ; 1.061993 ;  ; 1.716813E-6 ;  ; 2.513105E-4 ; 1.12084E-12 ; 4.267718E-5
8423728.0 ; 1.074468 ;  ; 1.729344E-6 ;  ; 2.512732E-4 ; 1.28091E-12 ; 4.286567E-5
8439116.0 ; 1.086943 ;  ; 1.741967E-6 ;  ; 2.512361E-4 ; 1.46384E-12 ; 4.3055E-5
8454504.0 ; 1.099419 ;  ; 1.754683E-6 ;  ; 2.51199E-4 ; 1.6729E-12 ; 4.324517E-5
8469892.0 ; 1.111894 ;  ; 1.767491E-6 ;  ; 2.511619E-4 ; 1.91181E-12 ; 4.343617E-5
8485280.0 ; 1.124369 ;  ; 1.780392E-6 ;  ; 2.51125E-4 ; 2.18485E-12 ; 4.362802E-5
8501129.0 ; 1.137218 ;  ; 1.793779E-6 ;  ; 2.517758E-4 ; 2.50688E-12 ; 4.38265E-5
8516977.0 ; 1.150066 ;  ; 1.807265E-6 ;  ; 2.524271E-4 ; 2.87636E-12 ; 4.402587E-5
8532825.0 ; 1.162915 ;  ; 1.820853E-6 ;  ; 2.530789E-4 ; 3.30029E-12 ; 4.422615E-5
8548673.0 ; 1.175763 ;  ; 1.834542E-6 ;  ; 2.537311E-4 ; 3.7867E-12 ; 4.442734E-5
8564521.0 ; 1.188611 ;  ; 1.848335E-6 ;  ; 2.543837E-4 ; 4.3448E-12 ; 4.462945E-5
8580369.0 ; 1.201459 ;  ; 1.862232E-6 ;  ; 2.550369E-4 ; 4.98516E-12 ; 4.483247E-5
8596217.0 ; 1.214307 ;  ; 1.876233E-6 ;  ; 2.556905E-4 ; 5.7199E-12 ; 4.503642E-5
8612065.0 ; 1.227156 ;  ; 1.890339E-6 ;  ; 2.563446E-4 ; 6.56292E-12 ; 4.52413E-5
8627914.0 ; 1.240005 ;  ; 1.904552E-6 ;  ; 2.569992E-4 ; 7.53026E-12 ; 4.544712E-5
8643762.0 ; 1.252853 ;  ; 1.918871E-6 ;  ; 2.576542E-4 ; 8.6401E-12 ; 4.565386E-5
8659610.0 ; 1.265701 ;  ; 1.933298E-6 ;  ; 2.583097E-4 ; 9.91352E-12 ; 4.586155E-5
8675458.0 ; 1.278549 ;  ; 1.947833E-6 ;  ; 2.589656E-4 ; 1.13746E-11 ; 4.607017E-5
8691306.0 ; 1.291397 ;  ; 1.962478E-6 ;  ; 2.59622E-4 ; 1.30511E-11 ; 4.627975E-5
8707154.0 ; 1.304246 ;  ; 1.977232E-6 ;  ; 2.602789E-4 ; 1.49746E-11 ; 4.649029E-5
8723002.0 ; 1.317094 ;  ; 1.992098E-6 ;  ; 2.609362E-4 ; 1.71816E-11 ; 4.670178E-5
8738850.0 ; 1.329942 ;  ; 2.007075E-6 ;  ; 2.61594E-4 ; 1.97139E-11 ; 4.691423E-5
8755172.0 ; 1.343175 ;  ; 2.022618E-6 ;  ; 2.627471E-4 ; 2.27126E-11 ; 4.713404E-5
8771494.0 ; 1.356407 ;  ; 2.038281E-6 ;  ; 2.639031E-4 ; 2.61675E-11 ; 4.735489E-5
8787816.0 ; 1.369639 ;  ; 2.054066E-6 ;  ; 2.650621E-4 ; 3.01479E-11 ; 4.757677E-5
8804138.0 ; 1.382872 ;  ; 2.069973E-6 ;  ; 2.662239E-4 ; 3.47338E-11 ; 4.779969E-5
8820460.0 ; 1.396104 ;  ; 2.086003E-6 ;  ; 2.673887E-4 ; 4.00172E-11 ; 4.802366E-5
8836782.0 ; 1.409337 ;  ; 2.102157E-6 ;  ; 2.685564E-4 ; 4.61043E-11 ; 4.824867E-5
8853104.0 ; 1.422569 ;  ; 2.118436E-6 ;  ; 2.697271E-4 ; 5.31174E-11 ; 4.847474E-5
8869425.0 ; 1.435801 ;  ; 2.134841E-6 ;  ; 2.709006E-4 ; 6.11967E-11 ; 4.870186E-5
8885747.0 ; 1.449033 ;  ; 2.151373E-6 ;  ; 2.720771E-4 ; 7.05054E-11 ; 4.893005E-5
8902069.0 ; 1.462266 ;  ; 2.168034E-6 ;  ; 2.732566E-4 ; 8.12302E-11 ; 4.915931E-5
8918391.0 ; 1.475498 ;  ; 2.184823E-6 ;  ; 2.74439E-4 ; 9.35863E-11 ; 4.938965E-5
8934713.0 ; 1.488731 ;  ; 2.201743E-6 ;  ; 2.756243E-4 ; 1.07822E-10 ; 4.962106E-5
8951035.0 ; 1.501963 ;  ; 2.218793E-6 ;  ; 2.768126E-4 ; 1.24223E-10 ; 4.985356E-5
8967357.0 ; 1.515196 ;  ; 2.235976E-6 ;  ; 2.780038E-4 ; 1.43119E-10 ; 5.008715E-5
8983679.0 ; 1.528428 ;  ; 2.253291E-6 ;  ; 2.79198E-4 ; 1.64889E-10 ; 5.032183E-5
9000000.0 ; 1.54166 ;  ; 2.27074E-6 ;  ; 2.80395E-4 ; 1.89969E-10 ; 5.05576E-5
9015020.0 ; 1.547621 ;  ; 2.304753E-6 ;  ; 2.835687E-4 ; 2.17393E-10 ; 5.081464E-5
9030040.0 ; 1.553582 ;  ; 2.339275E-6 ;  ; 2.867729E-4 ; 2.48775E-10 ; 5.107299E-5
9045060.0 ; 1.559543 ;  ; 2.374314E-6 ;  ; 2.90008E-4 ; 2.84688E-10 ; 5.133266E-5
9060079.0 ; 1.565504 ;  ; 2.409876E-6 ;  ; 2.932738E-4 ; 3.25782E-10 ; 5.159362E-5
9075099.0 ; 1.571465 ;  ; 2.445973E-6 ;  ; 2.965712E-4 ; 3.72812E-10 ; 5.185594E-5
9090119.0 ; 1.577426 ;  ; 2.482611E-6 ;  ; 2.999E-4 ; 4.26631E-10 ; 5.211958E-5
9105139.0 ; 1.583387 ;  ; 2.519797E-6 ;  ; 3.032607E-4 ; 4.88218E-10 ; 5.238457E-5
9120158.0 ; 1.589348 ;  ; 2.557538E-6 ;  ; 3.066531E-4 ; 5.58692E-10 ; 5.265088E-5
9135178.0 ; 1.595309 ;  ; 2.595847E-6 ;  ; 3.100781E-4 ; 6.39344E-10 ; 5.291857E-5
9150198.0 ; 1.60127 ;  ; 2.634729E-6 ;  ; 3.135356E-4 ; 7.31639E-10 ; 5.318761E-5
9165218.0 ; 1.607231 ;  ; 2.674194E-6 ;  ; 3.170259E-4 ; 8.37258E-10 ; 5.345803E-5
9180237.0 ; 1.613192 ;  ; 2.714247E-6 ;  ; 3.205489E-4 ; 9.58114E-10 ; 5.37298E-5
9195257.0 ; 1.619153 ;  ; 2.754903E-6 ;  ; 3.241055E-4 ; 1.096426E-9 ; 5.400297E-5
9210276.0 ; 1.625113 ;  ; 2.796165E-6 ;  ; 3.276955E-4 ; 1.254694E-9 ; 5.427751E-5
9225296.0 ; 1.631074 ;  ; 2.838048E-6 ;  ; 3.313195E-4 ; 1.43582E-9 ; 5.455347E-5
9240315.0 ; 1.637035 ;  ; 2.880556E-6 ;  ; 3.349773E-4 ; 1.643078E-9 ; 5.483081E-5
