Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=22 : (z,n+α) ; MT=28 : (z,n+p) ; MT=102 : (z,γ) ; MT=103 : (z,p) ; MT=107 : (z,α)
3691580.0 ;  ;  ; 7.99003E-20 ;  ; 0.001272874 ;  ; 8.1133E-11
3717280.0 ;  ;  ; 9.27591E-20 ;  ; 0.001240528 ;  ; 8.83841E-11
3742980.0 ;  ;  ; 1.07687E-19 ;  ; 0.001209217 ;  ; 9.62833E-11
3768680.0 ;  ;  ; 1.25018E-19 ;  ; 0.001178903 ;  ; 1.04888E-10
3794390.0 ;  ;  ; 1.45146E-19 ;  ; 0.001149537 ;  ; 1.14266E-10
3820090.0 ;  ;  ; 1.68506E-19 ;  ; 0.001121103 ;  ; 1.24479E-10
3845790.0 ;  ;  ; 1.95624E-19 ;  ; 0.001093557 ;  ; 1.35604E-10
3871490.0 ;  ;  ; 2.27107E-19 ;  ; 0.001066864 ;  ; 1.47723E-10
3897190.0 ;  ;  ; 2.63656E-19 ;  ; 0.001040993 ;  ; 1.60926E-10
3922890.0 ;  ;  ; 3.06088E-19 ;  ; 0.001015913 ;  ; 1.75308E-10
3948590.0 ;  ;  ; 3.55348E-19 ;  ; 9.915952E-4 ;  ; 1.90976E-10
3974290.0 ;  ;  ; 4.12537E-19 ;  ; 9.680117E-4 ;  ; 2.08044E-10
4000000.0 ;  ;  ; 4.78956E-19 ;  ; 9.45127E-4 ;  ; 2.26645E-10
4031250.0 ;  ;  ; 5.4987E-19 ;  ; 9.185472E-4 ;  ; 2.51703E-10
4062500.0 ;  ;  ; 6.31283E-19 ;  ; 8.929115E-4 ;  ; 2.79531E-10
4093750.0 ;  ;  ; 7.2475E-19 ;  ; 8.681796E-4 ;  ; 3.10436E-10
4125000.0 ;  ;  ; 8.32055E-19 ;  ; 8.443131E-4 ;  ; 3.44758E-10
4156250.0 ;  ;  ; 9.55248E-19 ;  ; 8.212754E-4 ;  ; 3.82875E-10
4187500.0 ;  ;  ; 1.09668E-18 ;  ; 7.990319E-4 ;  ; 4.25206E-10
4218750.0 ;  ;  ; 1.25905E-18 ;  ; 7.775496E-4 ;  ; 4.72217E-10
4250000.0 ;  ;  ; 1.44547E-18 ;  ; 7.56797E-4 ;  ; 5.24425E-10
4281250.0 ;  ;  ; 1.65948E-18 ;  ; 7.367443E-4 ;  ; 5.82406E-10
4312500.0 ;  ;  ; 1.90518E-18 ;  ; 7.17363E-4 ;  ; 6.46796E-10
4343750.0 ;  ;  ; 2.18726E-18 ;  ; 6.98626E-4 ;  ; 7.18306E-10
4375000.0 ;  ;  ; 2.51111E-18 ;  ; 6.805076E-4 ;  ; 7.97723E-10
4406250.0 ;  ;  ; 2.8829E-18 ;  ; 6.62983E-4 ;  ; 8.85919E-10
4437500.0 ;  ;  ; 3.30973E-18 ;  ; 6.460288E-4 ;  ; 9.83867E-10
4468750.0 ;  ;  ; 3.79977E-18 ;  ; 6.296226E-4 ;  ; 1.092643E-9
4500000.0 ;  ;  ; 4.36236E-18 ;  ; 6.137431E-4 ;  ; 1.213446E-9
4531250.0 ;  ;  ; 5.00824E-18 ;  ; 5.983698E-4 ;  ; 1.347605E-9
4562500.0 ;  ;  ; 5.74976E-18 ;  ; 5.834833E-4 ;  ; 1.496597E-9
4593750.0 ;  ;  ; 6.60106E-18 ;  ; 5.690651E-4 ;  ; 1.662061E-9
4625000.0 ;  ;  ; 7.5784E-18 ;  ; 5.550972E-4 ;  ; 1.845819E-9
4656250.0 ;  ;  ; 8.70045E-18 ;  ; 5.415629E-4 ;  ; 2.049893E-9
4687500.0 ;  ;  ; 9.98863E-18 ;  ; 5.284458E-4 ;  ; 2.27653E-9
4718750.0 ;  ;  ; 1.14675E-17 ;  ; 5.157304E-4 ;  ; 2.528224E-9
4750000.0 ;  ;  ; 1.31654E-17 ;  ; 5.034018E-4 ;  ; 2.807745E-9
4781250.0 ;  ;  ; 1.51147E-17 ;  ; 4.91446E-4 ;  ; 3.11817E-9
4812500.0 ;  ;  ; 1.73525E-17 ;  ; 4.798493E-4 ;  ; 3.462916E-9
4843750.0 ;  ;  ; 1.99217E-17 ;  ; 4.685986E-4 ;  ; 3.845777E-9
4875000.0 ;  ;  ; 2.28713E-17 ;  ; 4.576815E-4 ;  ; 4.270967E-9
4906250.0 ;  ;  ; 2.62576E-17 ;  ; 4.470861E-4 ;  ; 4.743167E-9
4937500.0 ;  ;  ; 3.01452E-17 ;  ; 4.36801E-4 ;  ; 5.267573E-9
4968750.0 ;  ;  ; 3.46085E-17 ;  ; 4.268151E-4 ;  ; 5.849957E-9
5000000.0 ;  ;  ; 3.97326E-17 ;  ; 4.17118E-4 ;  ; 6.49673E-9
5039060.0 ;  ;  ; 4.65536E-17 ;  ; 4.041348E-4 ;  ; 7.295016E-9
5078120.0 ;  ;  ; 5.45456E-17 ;  ; 3.916513E-4 ;  ; 8.19139E-9
5117180.0 ;  ;  ; 6.39096E-17 ;  ; 3.796447E-4 ;  ; 9.197907E-9
5156240.0 ;  ;  ; 7.48811E-17 ;  ; 3.680933E-4 ; 0.0 ; 1.03281E-8
5208970.0 ;  ;  ; 9.13251E-17 ;  ; 3.531851E-4 ; 3.3301E-19 ; 1.159839E-8
5261710.0 ;  ;  ; 1.11384E-16 ;  ; 3.390192E-4 ; 6.66084E-19 ; 1.302521E-8
5314440.0 ;  ;  ; 1.35845E-16 ;  ; 3.255569E-4 ; 9.99094E-19 ; 1.462723E-8
5367180.0 ;  ;  ; 1.65683E-16 ;  ; 3.127519E-4 ; 1.33217E-18 ; 1.642665E-8
5419910.0 ;  ;  ; 2.02067E-16 ;  ; 3.005708E-4 ; 1.66518E-18 ; 1.844702E-8
5472650.0 ;  ;  ; 2.4645E-16 ;  ; 2.88973E-4 ; 1.99825E-18 ; 2.071635E-8
5525380.0 ;  ;  ; 3.00571E-16 ;  ; 2.779297E-4 ; 2.33126E-18 ; 2.326433E-8
5578120.0 ;  ;  ; 3.6659E-16 ;  ; 2.674054E-4 ; 2.66434E-18 ; 2.612627E-8
5630850.0 ;  ;  ; 4.47094E-16 ;  ; 2.573749E-4 ; 2.99735E-18 ; 2.933964E-8
5683590.0 ;  ;  ; 5.45297E-16 ;  ; 2.478073E-4 ; 3.33042E-18 ; 3.294896E-8
5736320.0 ;  ;  ; 6.65045E-16 ;  ; 2.386804E-4 ; 3.66343E-18 ; 3.700147E-8
5789060.0 ;  ;  ; 8.1112E-16 ;  ; 2.299671E-4 ; 3.9965E-18 ; 4.155334E-8
5841790.0 ;  ;  ; 9.89243E-16 ;  ; 2.216482E-4 ; 4.32951E-18 ; 4.666414E-8
5894530.0 ;  ;  ; 1.20653E-15 ;  ; 2.136994E-4 ; 4.66259E-18 ; 5.240469E-8
5947260.0 ;  ;  ; 1.47148E-15 ;  ; 2.061041E-4 ; 4.9956E-18 ; 5.885014E-8
6000000.0 ;  ;  ; 1.79469E-15 ;  ; 1.98841E-4 ; 5.32867E-18 ; 6.60898E-8
6015303.0 ;  ;  ; 1.90218E-15 ;  ; 1.968681E-4 ; 6.06845E-18 ; 6.780168E-8
6030605.0 ;  ;  ; 2.01611E-15 ;  ; 1.949199E-4 ; 6.91088E-18 ; 6.955778E-8
6045908.0 ;  ;  ; 2.13687E-15 ;  ; 1.929956E-4 ; 7.87032E-18 ; 7.135948E-8
6061210.0 ;  ;  ; 2.26485E-15 ;  ; 1.910953E-4 ; 8.96289E-18 ; 7.320773E-8
6076515.0 ;  ;  ; 2.40052E-15 ;  ; 1.892181E-4 ; 1.02074E-17 ; 7.510423E-8
6091820.0 ;  ;  ; 2.54432E-15 ;  ; 1.873639E-4 ; 1.16247E-17 ; 7.704986E-8
6107125.0 ;  ;  ; 2.69673E-15 ;  ; 1.855325E-4 ; 1.32388E-17 ; 7.904589E-8
6122430.0 ;  ;  ; 2.85828E-15 ;  ; 1.837235E-4 ; 1.5077E-17 ; 8.109363E-8
6137735.0 ;  ;  ; 3.0295E-15 ;  ; 1.819366E-4 ; 1.71704E-17 ; 8.319441E-8
6153040.0 ;  ;  ; 3.21097E-15 ;  ; 1.801715E-4 ; 1.95545E-17 ; 8.534962E-8
6168345.0 ;  ;  ; 3.40332E-15 ;  ; 1.784278E-4 ; 2.22696E-17 ; 8.756066E-8
6183650.0 ;  ;  ; 3.60719E-15 ;  ; 1.767052E-4 ; 2.53618E-17 ; 8.982898E-8
6198955.0 ;  ;  ; 3.82328E-15 ;  ; 1.750035E-4 ; 2.88833E-17 ; 9.215607E-8
6214260.0 ;  ;  ; 4.05231E-15 ;  ; 1.733223E-4 ; 3.28937E-17 ; 9.454343E-8
6229565.0 ;  ;  ; 4.29505E-15 ;  ; 1.716613E-4 ; 3.7461E-17 ; 9.699265E-8
6244870.0 ;  ;  ; 4.55234E-15 ;  ; 1.700203E-4 ; 4.26624E-17 ; 9.950531E-8
6260175.0 ;  ;  ; 4.82504E-15 ;  ; 1.683989E-4 ; 4.85861E-17 ; 1.020831E-7
6275480.0 ;  ;  ; 5.11408E-15 ;  ; 1.667969E-4 ; 5.53323E-17 ; 1.047276E-7
6290785.0 ;  ;  ; 5.42043E-15 ;  ; 1.652139E-4 ; 6.30151E-17 ; 1.074406E-7
6306090.0 ;  ;  ; 5.74514E-15 ;  ; 1.636498E-4 ; 7.17648E-17 ; 1.10224E-7
6321395.0 ;  ;  ; 6.08929E-15 ;  ; 1.621042E-4 ; 8.17293E-17 ; 1.130794E-7
6336700.0 ;  ;  ; 6.45406E-15 ;  ; 1.605769E-4 ; 9.30774E-17 ; 1.160088E-7
6352005.0 ;  ;  ; 6.84069E-15 ;  ; 1.590677E-4 ; 1.06001E-16 ; 1.190141E-7
6367310.0 ;  ;  ; 7.25047E-15 ;  ; 1.575762E-4 ; 1.2072E-16 ; 1.220972E-7
6382615.0 ;  ;  ; 7.6848E-15 ;  ; 1.561022E-4 ; 1.37481E-16 ; 1.252602E-7
6397920.0 ;  ;  ; 8.14514E-15 ;  ; 1.546454E-4 ; 1.56571E-16 ; 1.285052E-7
6413225.0 ;  ;  ; 8.63307E-15 ;  ; 1.532057E-4 ; 1.7831E-16 ; 1.318342E-7
6428530.0 ;  ;  ; 9.15022E-15 ;  ; 1.517828E-4 ; 2.03069E-16 ; 1.352495E-7
6441583.0 ;  ;  ; 9.61568E-15 ;  ; 1.505824E-4 ; 2.26883E-16 ; 1.38232E-7
6454635.0 ;  ;  ; 1.01048E-14 ;  ; 1.493939E-4 ; 2.53487E-16 ; 1.412801E-7
6467688.0 ;  ;  ; 1.06188E-14 ;  ; 1.482171E-4 ; 2.83213E-16 ; 1.443956E-7
6480740.0 ;  ;  ; 1.11589E-14 ;  ; 1.47052E-4 ; 3.16423E-16 ; 1.475796E-7
6489750.0 ;  ;  ; 1.15477E-14 ;  ; 1.463309E-4 ; 3.41593E-16 ; 1.498185E-7
6505055.0 ;  ;  ; 1.22395E-14 ;  ; 1.451163E-4 ; 3.89023E-16 ; 1.536996E-7
6520360.0 ;  ;  ; 1.29727E-14 ;  ; 1.439147E-4 ; 4.43039E-16 ; 1.576813E-7
6535665.0 ;  ;  ; 1.37498E-14 ;  ; 1.427258E-4 ; 5.04555E-16 ; 1.617662E-7
6550970.0 ;  ;  ; 1.45735E-14 ;  ; 1.415494E-4 ; 5.74612E-16 ; 1.659568E-7
6566275.0 ;  ;  ; 1.54465E-14 ;  ; 1.403855E-4 ; 6.54397E-16 ; 1.70256E-7
6581580.0 ;  ;  ; 1.63718E-14 ;  ; 1.392338E-4 ; 7.4526E-16 ; 1.746666E-7
6596885.0 ;  ;  ; 1.73525E-14 ;  ; 1.380942E-4 ; 8.48739E-16 ; 1.791915E-7
6612190.0 ;  ;  ; 1.8392E-14 ;  ; 1.369665E-4 ; 9.66587E-16 ; 1.838336E-7
6627495.0 ;  ;  ; 1.94937E-14 ;  ; 1.358506E-4 ; 1.1008E-15 ; 1.885959E-7
6642800.0 ;  ;  ; 2.06615E-14 ;  ; 1.347464E-4 ; 1.25364E-15 ; 1.934816E-7
6658105.0 ;  ;  ; 2.18991E-14 ;  ; 1.336536E-4 ; 1.42771E-15 ; 1.984939E-7
6673410.0 ;  ;  ; 2.3211E-14 ;  ; 1.325722E-4 ; 1.62595E-15 ; 2.03636E-7
6688715.0 ;  ;  ; 2.46014E-14 ;  ; 1.31502E-4 ; 1.85171E-15 ; 2.089114E-7
6704020.0 ;  ;  ; 2.60751E-14 ;  ; 1.304428E-4 ; 2.10882E-15 ; 2.143234E-7
6719325.0 ;  ;  ; 2.76371E-14 ;  ; 1.293945E-4 ; 2.40163E-15 ; 2.198756E-7
6734630.0 ;  ;  ; 2.92927E-14 ;  ; 1.283571E-4 ; 2.7351E-15 ; 2.255716E-7
6749935.0 ;  ;  ; 3.10474E-14 ;  ; 1.273302E-4 ; 3.11486E-15 ; 2.314152E-7
6765240.0 ;  ;  ; 3.29073E-14 ;  ; 1.263139E-4 ; 3.54736E-15 ; 2.374102E-7
6780545.0 ;  ;  ; 3.48785E-14 ;  ; 1.25308E-4 ; 4.03991E-15 ; 2.435604E-7
6795850.0 ;  ;  ; 3.69679E-14 ;  ; 1.243123E-4 ; 4.60086E-15 ; 2.4987E-7
6811155.0 ;  ;  ; 3.91824E-14 ;  ; 1.233267E-4 ; 5.23968E-15 ; 2.563431E-7
6826460.0 ;  ;  ; 4.15296E-14 ;  ; 1.223512E-4 ; 5.96721E-15 ; 2.629838E-7
6841765.0 ;  ;  ; 4.40173E-14 ;  ; 1.213855E-4 ; 6.79576E-15 ; 2.697966E-7
6857070.0 ;  ;  ; 4.66541E-14 ;  ; 1.204296E-4 ; 7.73935E-15 ; 2.767859E-7
6872375.0 ;  ;  ; 4.94489E-14 ;  ; 1.194833E-4 ; 8.81396E-15 ; 2.839562E-7
6887680.0 ;  ;  ; 5.2411E-14 ;  ; 1.185465E-4 ; 1.00378E-14 ; 2.913123E-7
6902985.0 ;  ;  ; 5.55506E-14 ;  ; 1.176191E-4 ; 1.14315E-14 ; 2.98859E-7
6918290.0 ;  ;  ; 5.88783E-14 ;  ; 1.16701E-4 ; 1.30188E-14 ; 3.066011E-7
6933595.0 ;  ;  ; 6.24054E-14 ;  ; 1.157921E-4 ; 1.48264E-14 ; 3.145438E-7
6948900.0 ;  ;  ; 6.61437E-14 ;  ; 1.148922E-4 ; 1.68851E-14 ; 3.226923E-7
6964205.0 ;  ;  ; 7.01059E-14 ;  ; 1.140013E-4 ; 1.92296E-14 ; 3.310519E-7
6979510.0 ;  ;  ; 7.43055E-14 ;  ; 1.131192E-4 ; 2.18996E-14 ; 3.39628E-7
7000000.0 ;  ;  ; 8.07949E-14 ;  ; 1.11952E-4 ; 2.61711E-14 ; 3.56627E-7
7015105.0 ;  ;  ; 8.54817E-14 ;  ; 1.115134E-4 ; 2.97475E-14 ; 3.645759E-7
7030210.0 ;  ;  ; 9.04403E-14 ;  ; 1.110775E-4 ; 3.38127E-14 ; 3.727021E-7
7045315.0 ;  ;  ; 9.56866E-14 ;  ; 1.106442E-4 ; 3.84334E-14 ; 3.810093E-7
7060420.0 ;  ;  ; 1.01237E-13 ;  ; 1.102135E-4 ; 4.36855E-14 ; 3.895017E-7
7075525.0 ;  ;  ; 1.0711E-13 ;  ; 1.097855E-4 ; 4.96554E-14 ; 3.981834E-7
7090630.0 ;  ;  ; 1.13323E-13 ;  ; 1.093599E-4 ; 5.64411E-14 ; 4.070586E-7
7105735.0 ;  ;  ; 1.19897E-13 ;  ; 1.08937E-4 ; 6.41541E-14 ; 4.161317E-7
7120840.0 ;  ;  ; 1.26852E-13 ;  ; 1.085165E-4 ; 7.29212E-14 ; 4.254069E-7
7135945.0 ;  ;  ; 1.3421E-13 ;  ; 1.080986E-4 ; 8.28862E-14 ; 4.348889E-7
7151050.0 ;  ;  ; 1.41995E-13 ;  ; 1.076832E-4 ; 9.42131E-14 ; 4.445823E-7
7166155.0 ;  ;  ; 1.50232E-13 ;  ; 1.072702E-4 ; 1.07088E-13 ; 4.544917E-7
7181260.0 ;  ;  ; 1.58947E-13 ;  ; 1.068597E-4 ; 1.21722E-13 ; 4.64622E-7
7196368.0 ;  ;  ; 1.68169E-13 ;  ; 1.064515E-4 ; 1.3836E-13 ; 4.749801E-7
7211475.0 ;  ;  ; 1.77925E-13 ;  ; 1.060458E-4 ; 1.5727E-13 ; 4.855685E-7
7226583.0 ;  ;  ; 1.88249E-13 ;  ; 1.056424E-4 ; 1.78766E-13 ; 4.963936E-7
7241690.0 ;  ;  ; 1.9917E-13 ;  ; 1.052414E-4 ; 2.03199E-13 ; 5.074594E-7
7256795.0 ;  ;  ; 2.10723E-13 ;  ; 1.048429E-4 ; 2.30967E-13 ; 5.187703E-7
7271900.0 ;  ;  ; 2.22947E-13 ;  ; 1.044466E-4 ; 2.62531E-13 ; 5.303333E-7
7287005.0 ;  ;  ; 2.3588E-13 ;  ; 1.040527E-4 ; 2.98407E-13 ; 5.42154E-7
7302110.0 ;  ;  ; 2.49563E-13 ;  ; 1.036611E-4 ; 3.39186E-13 ; 5.542382E-7
7317215.0 ;  ;  ; 2.64039E-13 ;  ; 1.032718E-4 ; 3.85537E-13 ; 5.665917E-7
7332320.0 ;  ;  ; 2.79356E-13 ;  ; 1.028847E-4 ; 4.38223E-13 ; 5.792207E-7
7347425.0 ;  ;  ; 2.95561E-13 ;  ; 1.024998E-4 ; 4.98109E-13 ; 5.92131E-7
7362530.0 ;  ;  ; 3.12706E-13 ;  ; 1.021172E-4 ; 5.66178E-13 ; 6.053292E-7
7377635.0 ;  ;  ; 3.30845E-13 ;  ; 1.017368E-4 ; 6.4355E-13 ; 6.188215E-7
7392740.0 ;  ;  ; 3.50037E-13 ;  ; 1.013586E-4 ; 7.31495E-13 ; 6.326146E-7
7407845.0 ;  ;  ; 3.70342E-13 ;  ; 1.009825E-4 ; 8.31458E-13 ; 6.467151E-7
7422950.0 ;  ;  ; 3.91825E-13 ;  ; 1.006087E-4 ; 9.45081E-13 ; 6.611299E-7
7438040.0 ;  ;  ; 4.1453E-13 ;  ; 1.002373E-4 ; 1.0741E-12 ; 6.758512E-7
7453130.0 ;  ;  ; 4.38552E-13 ;  ; 9.986802E-5 ; 1.22072E-12 ; 6.909003E-7
7468220.0 ;  ;  ; 4.63966E-13 ;  ; 9.950087E-5 ; 1.38736E-12 ; 7.062845E-7
7483310.0 ;  ;  ; 4.90852E-13 ;  ; 9.91358E-5 ; 1.57675E-12 ; 7.220112E-7
7483380.0 ;  ;  ; 4.9098E-13 ;  ; 9.913507E-5 ; 1.57769E-12 ; 7.22085E-7
7499523.0 ;  ;  ; 5.21777E-13 ;  ; 9.896788E-5 ; 1.81002E-12 ; 7.396615E-7
7515665.0 ;  ;  ; 5.54504E-13 ;  ; 9.880133E-5 ; 2.07654E-12 ; 7.576646E-7
7531808.0 ;  ;  ; 5.89286E-13 ;  ; 9.863541E-5 ; 2.38232E-12 ; 7.761071E-7
7547950.0 ;  ;  ; 6.26248E-13 ;  ; 9.847014E-5 ; 2.73311E-12 ; 7.949974E-7
7564095.0 ;  ;  ; 6.65535E-13 ;  ; 9.830546E-5 ; 3.13563E-12 ; 8.14351E-7
7580240.0 ;  ;  ; 7.07287E-13 ;  ; 9.814141E-5 ; 3.59744E-12 ; 8.341759E-7
7596385.0 ;  ;  ; 7.51658E-13 ;  ; 9.797798E-5 ; 4.12725E-12 ; 8.544833E-7
7612530.0 ;  ;  ; 7.98813E-13 ;  ; 9.781516E-5 ; 4.7351E-12 ; 8.752851E-7
7628675.0 ;  ;  ; 8.48926E-13 ;  ; 9.765297E-5 ; 5.43247E-12 ; 8.965933E-7
7644820.0 ;  ;  ; 9.02183E-13 ;  ; 9.749138E-5 ; 6.23254E-12 ; 9.184203E-7
7660965.0 ;  ;  ; 9.5878E-13 ;  ; 9.73304E-5 ; 7.15045E-12 ; 9.407786E-7
7677110.0 ;  ;  ; 1.01893E-12 ;  ; 9.717003E-5 ; 8.20354E-12 ; 9.636812E-7
7693255.0 ;  ;  ; 1.08285E-12 ;  ; 9.701025E-5 ; 9.41173E-12 ; 9.871413E-7
7709400.0 ;  ;  ; 1.15078E-12 ;  ; 9.685108E-5 ; 1.07979E-11 ; 1.011173E-6
7725545.0 ;  ;  ; 1.22298E-12 ;  ; 9.669249E-5 ; 1.23881E-11 ; 1.035789E-6
7741690.0 ;  ;  ; 1.2997E-12 ;  ; 9.65345E-5 ; 1.42126E-11 ; 1.061004E-6
7757833.0 ;  ;  ; 1.38122E-12 ;  ; 9.637711E-5 ; 1.63055E-11 ; 1.086831E-6
7773975.0 ;  ;  ; 1.46786E-12 ;  ; 9.622031E-5 ; 1.87064E-11 ; 1.113284E-6
7790118.0 ;  ;  ; 1.55993E-12 ;  ; 9.606409E-5 ; 2.14611E-11 ; 1.140383E-6
7806260.0 ;  ;  ; 1.65777E-12 ;  ; 9.590845E-5 ; 2.46212E-11 ; 1.168139E-6
7822405.0 ;  ;  ; 1.76177E-12 ;  ; 9.575335E-5 ; 2.82473E-11 ; 1.196577E-6
7838550.0 ;  ;  ; 1.8723E-12 ;  ; 9.559883E-5 ; 3.24075E-11 ; 1.225707E-6
7854695.0 ;  ;  ; 1.98975E-12 ;  ; 9.544487E-5 ; 3.71803E-11 ; 1.255546E-6
7870840.0 ;  ;  ; 2.11458E-12 ;  ; 9.529147E-5 ; 4.26561E-11 ; 1.286111E-6
7886985.0 ;  ;  ; 2.24724E-12 ;  ; 9.513863E-5 ; 4.89383E-11 ; 1.31742E-6
7903130.0 ;  ;  ; 2.38822E-12 ;  ; 9.498635E-5 ; 5.61458E-11 ; 1.349492E-6
7919275.0 ;  ;  ; 2.53804E-12 ;  ; 9.483463E-5 ; 6.44147E-11 ; 1.382345E-6
7935420.0 ;  ;  ; 2.69726E-12 ;  ; 9.468345E-5 ; 7.39015E-11 ; 1.415997E-6
7951565.0 ;  ;  ; 2.86647E-12 ;  ; 9.453283E-5 ; 8.47854E-11 ; 1.450468E-6
7967710.0 ;  ;  ; 3.0463E-12 ;  ; 9.438274E-5 ; 9.72723E-11 ; 1.485779E-6
7983855.0 ;  ;  ; 3.2374E-12 ;  ; 9.42332E-5 ; 1.11598E-10 ; 1.521949E-6
8000000.0 ;  ;  ; 3.4405E-12 ;  ; 9.40842E-5 ; 1.28034E-10 ; 1.559E-6
8021190.0 ;  ;  ; 3.72719E-12 ;  ; 9.497536E-5 ; 1.53243E-10 ; 1.604153E-6
8042380.0 ;  ;  ; 4.03777E-12 ;  ; 9.587258E-5 ; 1.83416E-10 ; 1.650614E-6
8063575.0 ;  ;  ; 4.37432E-12 ;  ; 9.677609E-5 ; 2.19538E-10 ; 1.698433E-6
8084770.0 ;  ;  ; 4.73891E-12 ;  ; 9.768571E-5 ; 2.62775E-10 ; 1.747636E-6
8105965.0 ;  ;  ; 5.13389E-12 ;  ; 9.860147E-5 ; 3.14527E-10 ; 1.798265E-6
8127160.0 ;  ;  ; 5.5618E-12 ;  ; 9.952339E-5 ; 3.76471E-10 ; 1.850361E-6
8148355.0 ;  ;  ; 6.02537E-12 ;  ; 1.004515E-4 ; 4.50615E-10 ; 1.903966E-6
8169550.0 ;  ;  ; 6.52757E-12 ;  ; 1.013858E-4 ; 5.39361E-10 ; 1.959123E-6
8190740.0 ;  ;  ; 7.07151E-12 ;  ; 1.023261E-4 ; 6.45557E-10 ; 2.015866E-6
8211930.0 ;  ;  ; 7.66076E-12 ;  ; 1.032727E-4 ; 7.72663E-10 ; 2.074251E-6
8233125.0 ;  ;  ; 8.29928E-12 ;  ; 1.042258E-4 ; 9.24834E-10 ; 2.134342E-6
8254320.0 ;  ;  ; 8.99101E-12 ;  ; 1.051852E-4 ; 1.106975E-9 ; 2.196174E-6
8275515.0 ;  ;  ; 9.74041E-12 ;  ; 1.061509E-4 ; 1.324987E-9 ; 2.259797E-6
8296710.0 ;  ;  ; 1.05523E-11 ;  ; 1.07123E-4 ; 1.585935E-9 ; 2.325263E-6
8317905.0 ;  ;  ; 1.14318E-11 ;  ; 1.081015E-4 ; 1.898276E-9 ; 2.392626E-6
8339100.0 ; 0.0 ;  ; 1.23846E-11 ; 0.0 ; 1.090864E-4 ; 2.27213E-9 ; 2.46194E-6
8359754.0 ; 0.008096343 ;  ; 1.28834E-11 ; 1.0561E-21 ; 1.100524E-4 ; 2.573017E-9 ; 2.530906E-6
8380407.0 ; 0.01619229 ;  ; 1.34023E-11 ; 2.11215E-21 ; 1.110244E-4 ; 2.913732E-9 ; 2.601801E-6
8401060.0 ; 0.02428825 ;  ; 1.3942E-11 ; 3.1682E-21 ; 1.120027E-4 ; 3.299564E-9 ; 2.674682E-6
8421713.0 ; 0.0323842 ;  ; 1.45035E-11 ; 4.22425E-21 ; 1.129871E-4 ; 3.736488E-9 ; 2.749604E-6
8442366.0 ; 0.04048015 ;  ; 1.50876E-11 ; 5.2803E-21 ; 1.139777E-4 ; 4.231267E-9 ; 2.826625E-6
8463019.0 ; 0.0485761 ;  ; 1.56953E-11 ; 6.33635E-21 ; 1.149745E-4 ; 4.791565E-9 ; 2.905804E-6
8483672.0 ; 0.05667205 ;  ; 1.63274E-11 ; 7.3924E-21 ; 1.159776E-4 ; 5.426057E-9 ; 2.9872E-6
8504325.0 ; 0.064768 ;  ; 1.69849E-11 ; 8.44845E-21 ; 1.16987E-4 ; 6.144567E-9 ; 3.070877E-6
8524979.0 ; 0.07286434 ;  ; 1.7669E-11 ; 9.50455E-21 ; 1.180027E-4 ; 6.958263E-9 ; 3.156901E-6
8545632.0 ; 0.08096029 ;  ; 1.83806E-11 ; 1.05606E-20 ; 1.190247E-4 ; 7.879665E-9 ; 3.245331E-6
8566285.0 ; 0.08905625 ;  ; 1.91209E-11 ; 1.16167E-20 ; 1.200531E-4 ; 8.923079E-9 ; 3.336238E-6
8586938.0 ; 0.0971522 ;  ; 1.98909E-11 ; 1.26727E-20 ; 1.210878E-4 ; 1.010466E-8 ; 3.429692E-6
8607591.0 ; 0.1052481 ;  ; 2.0692E-11 ; 1.37288E-20 ; 1.221289E-4 ; 1.14427E-8 ; 3.525763E-6
8628244.0 ; 0.1133441 ;  ; 2.15254E-11 ; 1.47848E-20 ; 1.231765E-4 ; 1.295793E-8 ; 3.624526E-6
8648897.0 ; 0.12144 ;  ; 2.23923E-11 ; 1.58409E-20 ; 1.242305E-4 ; 1.46738E-8 ; 3.726055E-6
8669550.0 ; 0.129536 ;  ; 2.32941E-11 ; 1.68969E-20 ; 1.25291E-4 ; 1.661688E-8 ; 3.830428E-6
8690204.0 ; 0.1376323 ;  ; 2.42323E-11 ; 1.7953E-20 ; 1.26358E-4 ; 1.881737E-8 ; 3.93773E-6
8710857.0 ; 0.1457283 ;  ; 2.52082E-11 ; 1.90091E-20 ; 1.274315E-4 ; 2.130914E-8 ; 4.048032E-6
8731510.0 ; 0.1538242 ;  ; 2.62234E-11 ; 2.00651E-20 ; 1.285116E-4 ; 2.413086E-8 ; 4.161424E-6
8752163.0 ; 0.1619202 ;  ; 2.72796E-11 ; 2.11212E-20 ; 1.295982E-4 ; 2.732623E-8 ; 4.277993E-6
8772816.0 ; 0.1700161 ;  ; 2.83782E-11 ; 2.21772E-20 ; 1.306914E-4 ; 3.094473E-8 ; 4.397826E-6
8793469.0 ; 0.1781121 ;  ; 2.95211E-11 ; 2.32333E-20 ; 1.317912E-4 ; 3.504238E-8 ; 4.521017E-6
8814122.0 ; 0.186208 ;  ; 3.071E-11 ; 2.42893E-20 ; 1.328977E-4 ; 3.968264E-8 ; 4.647658E-6
8834775.0 ; 0.194304 ;  ; 3.19468E-11 ; 2.53454E-20 ; 1.340109E-4 ; 4.493736E-8 ; 4.777847E-6
