Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
19.58141 ;  ;  ; 23.74076 ; 2.370551
19.66513 ;  ;  ; 26.61251 ; 2.609768
19.74885 ;  ;  ; 30.1471 ; 2.902938
19.83257 ;  ;  ; 34.58306 ; 3.269243
19.91629 ;  ;  ; 40.21543 ; 3.732337
19.95815 ;  ;  ; 43.61351 ; 4.010863
20.0 ;  ;  ; 47.49091 ; 4.328033
20.05373 ;  ;  ; 53.30675 ; 4.802712
20.10746 ;  ;  ; 60.27347 ; 5.369989
20.16119 ;  ;  ; 68.71265 ; 6.055624
20.21491 ;  ;  ; 79.06492 ; 6.894909
20.26864 ;  ;  ; 91.8904 ; 7.932694
20.32237 ;  ;  ; 107.8864 ; 9.224799
20.3761 ;  ;  ; 127.9312 ; 10.84152
20.40296 ;  ;  ; 139.7872 ; 11.79685
20.42982 ;  ;  ; 153.0433 ; 12.86438
20.46288 ;  ;  ; 171.4595 ; 14.34662
20.49594 ;  ;  ; 192.3452 ; 16.02673
20.53395 ;  ;  ; 219.4429 ; 18.2056
20.57196 ;  ;  ; 249.51 ; 20.62249
20.60997 ;  ;  ; 281.6029 ; 23.2019
20.64797 ;  ;  ; 313.9748 ; 25.80414
20.68598 ;  ;  ; 344.0845 ; 28.22593
20.72399 ;  ;  ; 368.8013 ; 30.21684
20.762 ;  ;  ; 385.0251 ; 31.52889
20.8 ;  ;  ; 390.4574 ; 31.97822
20.82541 ;  ;  ; 387.5936 ; 31.75932
20.85082 ;  ;  ; 379.6979 ; 31.13818
20.87623 ;  ;  ; 367.2941 ; 30.15669
20.90163 ;  ;  ; 351.168 ; 28.87773
20.95244 ;  ;  ; 311.4875 ; 25.72655
21.00325 ;  ;  ; 268.0495 ; 22.27619
21.05683 ;  ;  ; 224.3646 ; 18.80907
21.11041 ;  ;  ; 186.2748 ; 15.79138
21.16399 ;  ;  ; 154.7468 ; 13.30062
21.19078 ;  ;  ; 141.3355 ; 12.24425
21.21757 ;  ;  ; 129.3462 ; 11.3022
21.27115 ;  ;  ; 109.111 ; 9.719369
21.32473 ;  ;  ; 93.01579 ; 8.470292
21.37831 ;  ;  ; 80.16241 ; 7.483357
21.43189 ;  ;  ; 69.82825 ; 6.701023
21.49706 ;  ;  ; 59.85808 ; 5.961991
21.56222 ;  ;  ; 52.05745 ; 5.402183
21.62738 ;  ;  ; 45.89679 ; 4.980034
21.69254 ;  ;  ; 40.97201 ; 4.663943
21.7577 ;  ;  ; 36.98504 ; 4.430902
21.82286 ;  ;  ; 33.7437 ; 4.266725
21.88802 ;  ;  ; 31.10958 ; 4.161769
21.95318 ;  ;  ; 28.97287 ; 4.108897
22.01333 ;  ;  ; 27.36882 ; 4.102161
22.07348 ;  ;  ; 26.06667 ; 4.133565
22.19377 ;  ;  ; 24.2262 ; 4.308729
22.31406 ;  ;  ; 23.25557 ; 4.642681
22.37421 ;  ;  ; 23.06767 ; 4.877533
22.43435 ;  ;  ; 23.07556 ; 5.165152
22.50954 ;  ;  ; 23.37092 ; 5.611815
22.58472 ;  ;  ; 24.01069 ; 6.176144
22.65991 ;  ;  ; 25.04302 ; 6.888608
22.73509 ;  ;  ; 26.54087 ; 7.790726
22.81028 ;  ;  ; 28.63395 ; 8.950468
22.84787 ;  ;  ; 29.96564 ; 9.658372
22.88546 ;  ;  ; 31.53066 ; 10.47353
22.92306 ;  ;  ; 33.37122 ; 11.41729
22.96065 ;  ;  ; 35.53993 ; 12.51609
22.99824 ;  ;  ; 38.10707 ; 13.80516
23.03583 ;  ;  ; 41.1643 ; 15.33034
23.07593 ;  ;  ; 45.10351 ; 17.28638
23.11603 ;  ;  ; 49.93938 ; 19.6804
23.15613 ;  ;  ; 55.95295 ; 22.65274
23.19623 ;  ;  ; 63.55353 ; 26.40782
23.21628 ;  ;  ; 68.13137 ; 28.66998
23.23633 ;  ;  ; 73.36202 ; 31.25572
23.25638 ;  ;  ; 79.37975 ; 34.23211
23.27643 ;  ;  ; 86.35616 ; 37.68487
23.29648 ;  ;  ; 94.51371 ; 41.72518
23.31653 ;  ;  ; 104.1453 ; 46.49941
23.33658 ;  ;  ; 115.6434 ; 52.20372
23.3466 ;  ;  ; 122.249 ; 55.48294
23.35662 ;  ;  ; 129.5353 ; 59.10168
23.36477 ;  ;  ; 136.0318 ; 62.32946
23.37292 ;  ;  ; 143.1059 ; 65.8455
23.38107 ;  ;  ; 150.8288 ; 69.68537
23.38921 ;  ;  ; 159.2712 ; 73.88444
23.39736 ;  ;  ; 168.5473 ; 78.49979
23.4055 ;  ;  ; 178.7414 ; 83.57352
23.41365 ;  ;  ; 190.0007 ; 89.17927
23.42179 ;  ;  ; 202.4368 ; 95.37287
23.42868 ;  ;  ; 214.0095 ; 101.138
23.43557 ;  ;  ; 226.6544 ; 107.4388
23.44246 ;  ;  ; 240.4891 ; 114.3341
23.44935 ;  ;  ; 255.643 ; 121.8885
23.45624 ;  ;  ; 272.2563 ; 130.1722
23.46313 ;  ;  ; 290.4809 ; 139.2611
23.47002 ;  ;  ; 310.4792 ; 149.2364
23.47691 ;  ;  ; 332.4229 ; 160.1839
23.48381 ;  ;  ; 356.5283 ; 172.2117
23.4907 ;  ;  ; 382.9108 ; 185.3776
23.49759 ;  ;  ; 411.791 ; 199.792
23.50448 ;  ;  ; 443.3546 ; 215.5475
23.51138 ;  ;  ; 477.8324 ; 232.7595
23.51827 ;  ;  ; 515.2909 ; 251.4615
23.52516 ;  ;  ; 555.9251 ; 271.7509
23.53205 ;  ;  ; 599.8552 ; 293.6876
23.53895 ;  ;  ; 647.2377 ; 317.35
23.54584 ;  ;  ; 697.977 ; 342.6903
23.55273 ;  ;  ; 752.1285 ; 369.7362
23.55962 ;  ;  ; 809.62 ; 398.4516
23.57341 ;  ;  ; 934.0747 ; 460.6164
23.58719 ;  ;  ; 1069.07 ; 528.0496
23.60168 ;  ;  ; 1218.664 ; 602.776
23.61617 ;  ;  ; 1370.491 ; 678.6163
23.64514 ;  ;  ; 1651.273 ; 818.8534
23.65886 ;  ;  ; 1758.633 ; 872.4562
23.67257 ;  ;  ; 1840.381 ; 913.2512
23.68629 ;  ;  ; 1891.412 ; 938.6845
23.7 ;  ;  ; 1908.283 ; 947.035
23.7157 ;  ;  ; 1884.385 ; 934.9854
23.72619 ;  ;  ; 1843.63 ; 914.5386
23.73667 ;  ;  ; 1784.844 ; 885.0749
23.75764 ;  ;  ; 1622.442 ; 803.7265
23.77861 ;  ;  ; 1419.863 ; 702.2827
23.79958 ;  ;  ; 1201.809 ; 593.0937
23.81644 ;  ;  ; 1030.101 ; 507.1038
23.83329 ;  ;  ; 870.869 ; 427.3465
23.85014 ;  ;  ; 729.2313 ; 356.3811
23.86699 ;  ;  ; 607.5469 ; 295.3867
23.88384 ;  ;  ; 505.8843 ; 244.3975
23.90069 ;  ;  ; 422.749 ; 202.6659
23.90912 ;  ;  ; 387.3894 ; 184.9019
23.91754 ;  ;  ; 355.7825 ; 169.0127
23.93439 ;  ;  ; 302.3241 ; 142.1071
23.94818 ;  ;  ; 266.8132 ; 124.2026
23.96197 ;  ;  ; 237.3449 ; 109.3149
23.97576 ;  ;  ; 212.8185 ; 96.89366
23.98955 ;  ;  ; 192.3094 ; 86.47648
24.00334 ;  ;  ; 175.0591 ; 77.68399
24.01713 ;  ;  ; 160.4549 ; 70.20978
24.03092 ;  ;  ; 148.0072 ; 63.80896
24.0447 ;  ;  ; 137.334 ; 58.29059
24.05849 ;  ;  ; 128.1112 ; 53.49229
24.07228 ;  ;  ; 120.1017 ; 49.29554
24.09985 ;  ;  ; 106.981 ; 42.33604
24.12743 ;  ;  ; 96.80792 ; 36.82939
24.155 ;  ;  ; 88.82239 ; 32.39584
24.17825 ;  ;  ; 83.39182 ; 29.29276
24.20149 ;  ;  ; 78.90929 ; 26.64946
24.22473 ;  ;  ; 75.19814 ; 24.3779
24.24797 ;  ;  ; 72.12364 ; 22.41138
24.27122 ;  ;  ; 69.57893 ; 20.69718
24.29446 ;  ;  ; 67.48158 ; 19.19563
24.34094 ;  ;  ; 64.36175 ; 16.70263
24.38743 ;  ;  ; 62.33609 ; 14.73426
24.43391 ;  ;  ; 61.09101 ; 13.15699
24.4804 ;  ;  ; 60.37756 ; 11.87523
24.52688 ;  ;  ; 59.98811 ; 10.81961
24.60125 ;  ;  ; 59.5992 ; 9.471061
24.65196 ;  ;  ; 59.23582 ; 8.724504
24.70266 ;  ;  ; 58.62362 ; 8.079893
24.80406 ;  ;  ; 56.3069 ; 7.008007
24.90546 ;  ;  ; 52.43263 ; 6.131172
25.00686 ;  ;  ; 47.42619 ; 5.389785
25.10827 ;  ;  ; 41.99321 ; 4.760239
25.20967 ;  ;  ; 36.75605 ; 4.2322
25.31107 ;  ;  ; 32.08507 ; 3.796508
25.41247 ;  ;  ; 28.12123 ; 3.442866
25.48838 ;  ;  ; 25.61931 ; 3.225532
25.56428 ;  ;  ; 23.48546 ; 3.044022
25.64018 ;  ;  ; 21.68365 ; 2.894732
25.71608 ;  ;  ; 20.1824 ; 2.77529
25.79199 ;  ;  ; 18.94507 ; 2.683131
25.86789 ;  ;  ; 17.92585 ; 2.614864
25.94379 ;  ;  ; 17.10212 ; 2.569664
26.01969 ;  ;  ; 16.463 ; 2.548024
26.15463 ;  ;  ; 15.75138 ; 2.570363
26.28957 ;  ;  ; 15.55305 ; 2.677414
26.37391 ;  ;  ; 15.70882 ; 2.797657
26.45824 ;  ;  ; 16.12127 ; 2.971947
26.54258 ;  ;  ; 16.83119 ; 3.213483
26.62691 ;  ;  ; 17.90999 ; 3.542969
26.71125 ;  ;  ; 19.47523 ; 3.992907
26.75342 ;  ;  ; 20.49439 ; 4.277761
26.79558 ;  ;  ; 21.71115 ; 4.613308
26.83775 ;  ;  ; 23.1673 ; 5.010781
26.87992 ;  ;  ; 24.9186 ; 5.485111
26.92209 ;  ;  ; 27.04275 ; 6.057058
26.96425 ;  ;  ; 29.64552 ; 6.754853
27.00432 ;  ;  ; 32.69488 ; 7.569929
27.04438 ;  ;  ; 36.4781 ; 8.579137
27.08444 ;  ;  ; 41.2384 ; 9.847359
27.1245 ;  ;  ; 47.33017 ; 11.46911
27.14453 ;  ;  ; 51.03294 ; 12.45459
27.16456 ;  ;  ; 55.28957 ; 13.58738
27.18459 ;  ;  ; 60.21564 ; 14.89831
27.20462 ;  ;  ; 65.95819 ; 16.42658
27.22465 ;  ;  ; 72.70521 ; 18.22232
27.24468 ;  ;  ; 80.69771 ; 20.34981
27.26471 ;  ;  ; 90.24418 ; 22.89129
27.28474 ;  ;  ; 101.7368 ; 25.95136
27.30372 ;  ;  ; 114.8672 ; 29.44803
27.32269 ;  ;  ; 130.6854 ; 33.66109
27.34167 ;  ;  ; 149.8031 ; 38.75365
27.36064 ;  ;  ; 172.8607 ; 44.89649
27.37962 ;  ;  ; 200.561 ; 52.27698
27.39859 ;  ;  ; 233.4838 ; 61.04979
27.41757 ;  ;  ; 272.0759 ; 71.33401
27.43654 ;  ;  ; 316.3443 ; 83.1315
27.44798 ;  ;  ; 345.6117 ; 90.9315
27.45941 ;  ;  ; 376.5241 ; 99.17
27.47084 ;  ;  ; 408.7716 ; 107.7644
27.48227 ;  ;  ; 441.9107 ; 116.5964
27.49371 ;  ;  ; 475.4195 ; 125.5268
27.50514 ;  ;  ; 508.5897 ; 134.3668
27.528 ;  ;  ; 571.0279 ; 151.0058
27.546 ;  ;  ; 613.114 ; 162.2194
27.564 ;  ;  ; 645.6724 ; 170.8919
27.582 ;  ;  ; 666.1892 ; 176.3529
27.6 ;  ;  ; 673.0033 ; 178.1595
27.615 ;  ;  ; 667.7746 ; 176.756
27.63 ;  ;  ; 652.928 ; 172.7875
27.645 ;  ;  ; 629.3149 ; 166.481
27.66 ;  ;  ; 598.2389 ; 158.184
27.6761 ;  ;  ; 558.4346 ; 147.5584
27.69219 ;  ;  ; 514.1438 ; 135.736
27.72438 ;  ;  ; 420.6247 ; 110.7733
27.75657 ;  ;  ; 332.2466 ; 87.17999
27.77266 ;  ;  ; 292.9192 ; 76.67912
27.78875 ;  ;  ; 257.573 ; 67.23947
27.8018 ;  ;  ; 231.9336 ; 60.39062
27.81484 ;  ;  ; 208.9776 ; 54.25704
27.82789 ;  ;  ; 188.543 ; 48.7955
27.84093 ;  ;  ; 170.482 ; 43.96664
27.85398 ;  ;  ; 154.558 ; 39.70729
27.86702 ;  ;  ; 140.5745 ; 35.96511
27.88006 ;  ;  ; 128.2994 ; 32.67814
27.8931 ;  ;  ; 117.5238 ; 29.79073
27.90615 ;  ;  ; 108.0487 ; 27.24972
27.91919 ;  ;  ; 99.7153 ; 25.01282
27.94527 ;  ;  ; 85.85765 ; 21.28701
27.97136 ;  ;  ; 74.94176 ; 18.3441
27.99744 ;  ;  ; 66.23979 ; 15.98993
28.02208 ;  ;  ; 59.56372 ; 14.17628
28.04672 ;  ;  ; 54.05129 ; 12.67131
28.07136 ;  ;  ; 49.45691 ; 11.40944
28.09599 ;  ;  ; 45.59718 ; 10.34171
28.12063 ;  ;  ; 42.32809 ; 9.429586
28.14527 ;  ;  ; 39.54276 ; 8.644489
28.16991 ;  ;  ; 37.15673 ; 7.963797
28.19454 ;  ;  ; 35.10465 ; 7.369991
28.24382 ;  ;  ; 31.80058 ; 6.388634
28.29309 ;  ;  ; 29.32899 ; 5.61895
28.34236 ;  ;  ; 27.49021 ; 5.006401
28.39163 ;  ;  ; 26.14863 ; 4.51336
28.43801 ;  ;  ; 25.2556 ; 4.134387
28.48438 ;  ;  ; 24.66572 ; 3.821482
28.53076 ;  ;  ; 24.3419 ; 3.562622
28.57713 ;  ;  ; 24.25967 ; 3.349016
28.65829 ;  ;  ; 24.64802 ; 3.063584
28.73944 ;  ;  ; 25.67421 ; 2.867912
28.8206 ;  ;  ; 27.3537 ; 2.746445
28.90175 ;  ;  ; 29.75389 ; 2.691919
28.95122 ;  ;  ; 31.61128 ; 2.689924
29.00069 ;  ;  ; 33.79795 ; 2.711211
29.05016 ;  ;  ; 36.33948 ; 2.75574
29.09963 ;  ;  ; 39.25792 ; 2.823495
29.19857 ;  ;  ; 46.28109 ; 3.028065
29.2975 ;  ;  ; 54.80413 ; 3.317447
29.47375 ;  ;  ; 70.85642 ; 3.903878
29.51782 ;  ;  ; 74.03774 ; 4.018606
29.56188 ;  ;  ; 76.45882 ; 4.101316
29.60594 ;  ;  ; 77.93162 ; 4.143475
29.65 ;  ;  ; 78.32897 ; 4.13928
29.69407 ;  ;  ; 77.60752 ; 4.086673
29.73813 ;  ;  ; 75.81644 ; 3.987744
29.78219 ;  ;  ; 73.08749 ; 3.848259
29.82625 ;  ;  ; 69.61222 ; 3.676653
30.0025 ;  ;  ; 52.49 ; 2.855839
30.0854 ;  ;  ; 44.75695 ; 2.488029
30.16829 ;  ;  ; 38.02227 ; 2.166877
30.25118 ;  ;  ; 32.37397 ; 1.896007
30.33407 ;  ;  ; 27.72595 ; 1.671346
30.41696 ;  ;  ; 23.93054 ; 1.486141
30.49985 ;  ;  ; 20.83348 ; 1.333377
30.58274 ;  ;  ; 18.29844 ; 1.206864
30.66563 ;  ;  ; 16.216 ; 1.101637
30.7452 ;  ;  ; 14.55966 ; 1.016869
30.82477 ;  ;  ; 13.16415 ; 0.9445718
30.90434 ;  ;  ; 11.97551 ; 0.8822666
30.98391 ;  ;  ; 10.96045 ; 0.8284351
31.06348 ;  ;  ; 10.09087 ; 0.7817889
31.14305 ;  ;  ; 9.342314 ; 0.7412016
31.30219 ;  ;  ; 8.132854 ; 0.6747201
31.46133 ;  ;  ; 7.215614 ; 0.6236143
31.62047 ;  ;  ; 6.514523 ; 0.5843982
31.77961 ;  ;  ; 5.97935 ; 0.5548313
31.93875 ;  ;  ; 5.57713 ; 0.5335499
32.12063 ;  ;  ; 5.254173 ; 0.5185266
32.3025 ;  ;  ; 5.06262 ; 0.5134192
32.42375 ;  ;  ; 5.00699 ; 0.5160201
32.55258 ;  ;  ; 5.015691 ; 0.5249119
32.68141 ;  ;  ; 5.104145 ; 0.5414612
32.81024 ;  ;  ; 5.290031 ; 0.5678326
32.93907 ;  ;  ; 5.602746 ; 0.6074536
33.0679 ;  ;  ; 6.088268 ; 0.6655677
33.13232 ;  ;  ; 6.416803 ; 0.7039274
33.19673 ;  ;  ; 6.822186 ; 0.7506869
33.26115 ;  ;  ; 7.327383 ; 0.8084042
33.32556 ;  ;  ; 7.960492 ; 0.88021
33.38997 ;  ;  ; 8.75916 ; 0.9702983
33.45438 ;  ;  ; 9.776904 ; 1.084625
33.50743 ;  ;  ; 10.83301 ; 1.202922
33.56048 ;  ;  ; 12.14957 ; 1.350096
33.61353 ;  ;  ; 13.81216 ; 1.53566
33.66657 ;  ;  ; 15.94437 ; 1.77335
33.6931 ;  ;  ; 17.24025 ; 1.917705
33.71962 ;  ;  ; 18.72501 ; 2.083034
33.74614 ;  ;  ; 20.43265 ; 2.273115
33.77266 ;  ;  ; 22.40231 ; 2.492297
33.79919 ;  ;  ; 24.67993 ; 2.745685
33.82571 ;  ;  ; 27.31428 ; 3.038698
33.85223 ;  ;  ; 30.36048 ; 3.37746
33.87875 ;  ;  ; 33.87318 ; 3.768045
33.90907 ;  ;  ; 38.52271 ; 4.284972
33.93938 ;  ;  ; 43.88978 ; 4.881613
33.96969 ;  ;  ; 49.96918 ; 5.557387
34.0 ;  ;  ; 56.66939 ; 6.302128
34.05 ;  ;  ; 68.47062 ; 7.613798
34.1 ;  ;  ; 79.63718 ; 8.854917
34.125 ;  ;  ; 84.24119 ; 9.366656
34.15 ;  ;  ; 87.77915 ; 9.759937
34.175 ;  ;  ; 89.99418 ; 10.00622
34.2 ;  ;  ; 90.71631 ; 10.08661
34.225 ;  ;  ; 89.88827 ; 9.994763
34.25 ;  ;  ; 87.57439 ; 9.73781
34.275 ;  ;  ; 83.95044 ; 9.335287
34.3 ;  ;  ; 79.27702 ; 8.816149
34.4 ;  ;  ; 56.19156 ; 6.251551
34.44598 ;  ;  ; 46.25907 ; 5.148115
34.49196 ;  ;  ; 37.87389 ; 4.21658
34.51495 ;  ;  ; 34.30283 ; 3.819863
34.53794 ;  ;  ; 31.12529 ; 3.466866
34.56093 ;  ;  ; 28.31148 ; 3.154278
34.58391 ;  ;  ; 25.82773 ; 2.878357
34.6069 ;  ;  ; 23.63596 ; 2.634875
34.62989 ;  ;  ; 21.70253 ; 2.420092
34.67587 ;  ;  ; 18.48465 ; 2.06262
34.72185 ;  ;  ; 15.95466 ; 1.781559
34.76782 ;  ;  ; 13.94471 ; 1.558263
34.80753 ;  ;  ; 12.52958 ; 1.401036
34.84724 ;  ;  ; 11.34739 ; 1.269679
34.88695 ;  ;  ; 10.35097 ; 1.158948
34.92665 ;  ;  ; 9.503832 ; 1.06479
34.96636 ;  ;  ; 8.77721 ; 0.9840088
35.00607 ;  ;  ; 8.149603 ; 0.9142156
35.08548 ;  ;  ; 7.127935 ; 0.8005375
35.1649 ;  ;  ; 6.341028 ; 0.7128882
35.24431 ;  ;  ; 5.724084 ; 0.6440676
35.32372 ;  ;  ; 5.232779 ; 0.5891497
35.40313 ;  ;  ; 4.837085 ; 0.5447958
35.49091 ;  ;  ; 4.485033 ; 0.5051787
35.57868 ;  ;  ; 4.199651 ; 0.4728953
35.66646 ;  ;  ; 3.964848 ; 0.4461561
35.75423 ;  ;  ; 3.771411 ; 0.4239325
35.92978 ;  ;  ; 3.480237 ; 0.3898571
36.10532 ;  ;  ; 3.282743 ; 0.3658055
36.28087 ;  ;  ; 3.155395 ; 0.3490729
36.45641 ;  ;  ; 3.079268 ; 0.3375225
36.63196 ;  ;  ; 3.040356 ; 0.3295434
36.8075 ;  ;  ; 3.036554 ; 0.3247938
37.075 ;  ;  ; 3.092643 ; 0.3227743
37.25782 ;  ;  ; 3.172037 ; 0.3245372
37.44063 ;  ;  ; 3.284745 ; 0.3285886
37.62344 ;  ;  ; 3.43241 ; 0.3348624
37.80625 ;  ;  ; 3.620347 ; 0.3434933
37.98907 ;  ;  ; 3.852503 ; 0.3545268
38.17188 ;  ;  ; 4.132964 ; 0.3680626
38.35469 ;  ;  ; 4.47085 ; 0.3844644
38.5375 ;  ;  ; 4.872655 ; 0.4040191
38.72032 ;  ;  ; 5.343581 ; 0.4271169
38.90313 ;  ;  ; 5.885252 ; 0.4540605
39.26875 ;  ;  ; 7.119125 ; 0.5199391
39.63438 ;  ;  ; 8.354956 ; 0.6031481
39.81719 ;  ;  ; 8.848599 ; 0.6512173
40.0 ;  ;  ; 9.172989 ; 0.7051295
40.165 ;  ;  ; 9.31623 ; 0.759846
40.33 ;  ;  ; 9.343049 ; 0.8226299
40.495 ;  ;  ; 9.305515 ; 0.8968011
40.66 ;  ;  ; 9.270253 ; 0.9867809
40.81543 ;  ;  ; 9.301492 ; 1.091124
40.97085 ;  ;  ; 9.452268 ; 1.220761
41.12628 ;  ;  ; 9.772552 ; 1.382971
41.2817 ;  ;  ; 10.32764 ; 1.59005
41.35942 ;  ;  ; 10.72282 ; 1.71658
41.43713 ;  ;  ; 11.21079 ; 1.861703
41.51484 ;  ;  ; 11.8067 ; 2.028895
41.59255 ;  ;  ; 12.53087 ; 2.222783
41.67026 ;  ;  ; 13.4086 ; 2.449133
41.74797 ;  ;  ; 14.47071 ; 2.714975
41.82568 ;  ;  ; 15.75784 ; 3.029562
41.90339 ;  ;  ; 17.33046 ; 3.406573
41.97632 ;  ;  ; 19.1415 ; 3.834197
42.04924 ;  ;  ; 21.36938 ; 4.354116
42.12216 ;  ;  ; 24.1373 ; 4.994116
42.19508 ;  ;  ; 27.62107 ; 5.7938
42.23154 ;  ;  ; 29.70751 ; 6.270649
42.268 ;  ;  ; 32.07779 ; 6.811018
42.30446 ;  ;  ; 34.78416 ; 7.426655
42.34092 ;  ;  ; 37.89148 ; 8.132144
42.37738 ;  ;  ; 41.48144 ; 8.945854
42.41384 ;  ;  ; 45.65879 ; 9.891328
42.4503 ;  ;  ; 50.56006 ; 10.99926
42.48676 ;  ;  ; 56.36563 ; 12.31018
42.52323 ;  ;  ; 63.31869 ; 13.87877
42.55969 ;  ;  ; 71.74179 ; 15.77749
42.59615 ;  ;  ; 82.08566 ; 18.10765
42.63261 ;  ;  ; 94.98062 ; 21.0109
42.66908 ;  ;  ; 111.3349 ; 24.69134
42.68731 ;  ;  ; 121.195 ; 26.90969
42.70554 ;  ;  ; 132.4529 ; 29.4421
42.72377 ;  ;  ; 145.3679 ; 32.34685
42.742 ;  ;  ; 160.2506 ; 35.69374
42.76023 ;  ;  ; 177.4697 ; 39.56564
42.76935 ;  ;  ; 187.0932 ; 41.72941
42.77846 ;  ;  ; 197.4564 ; 44.05942
42.79172 ;  ;  ; 214.0128 ; 47.78166
42.80497 ;  ;  ; 232.4886 ; 51.93521
42.81741 ;  ;  ; 251.7908 ; 56.27434
42.82984 ;  ;  ; 273.1641 ; 61.07887
42.84227 ;  ;  ; 296.8153 ; 66.39528
42.8547 ;  ;  ; 322.9315 ; 72.26559
42.86713 ;  ;  ; 351.6861 ; 78.72881
42.87956 ;  ;  ; 383.2289 ; 85.81855
42.89199 ;  ;  ; 417.6733 ; 93.56032
42.90442 ;  ;  ; 455.0833 ; 101.9685
42.91354 ;  ;  ; 484.4203 ; 108.5621
42.92265 ;  ;  ; 515.294 ; 115.5011
42.93177 ;  ;  ; 547.7198 ; 122.7888
42.94088 ;  ;  ; 581.5454 ; 130.3911
42.95911 ;  ;  ; 653.0579 ; 146.4633
42.97733 ;  ;  ; 728.4817 ; 163.4145
42.99786 ;  ;  ; 815.8529 ; 183.0506
43.01839 ;  ;  ; 902.3963 ; 202.5007
43.05944 ;  ;  ; 1056.088 ; 237.0424
43.07708 ;  ;  ; 1107.171 ; 248.5234
43.09472 ;  ;  ; 1145.538 ; 257.1469
43.11236 ;  ;  ; 1169.235 ; 262.4737
43.13 ;  ;  ; 1177.018 ; 264.2244
43.15119 ;  ;  ; 1164.811 ; 261.4831
43.17238 ;  ;  ; 1130.038 ; 253.6709
43.19345 ;  ;  ; 1075.669 ; 241.4552
43.21451 ;  ;  ; 1005.457 ; 225.6789
43.23557 ;  ;  ; 923.9994 ; 207.3756
43.25663 ;  ;  ; 836.1456 ; 187.635
43.29876 ;  ;  ; 658.8069 ; 147.787
43.31982 ;  ;  ; 576.2522 ; 129.237
43.34088 ;  ;  ; 500.7656 ; 112.2753
43.36943 ;  ;  ; 411.5343 ; 92.22546
43.38371 ;  ;  ; 372.7377 ; 83.50816
43.39798 ;  ;  ; 337.7394 ; 75.64439
43.41226 ;  ;  ; 306.2986 ; 68.58005
43.42653 ;  ;  ; 278.2151 ; 62.27014
43.4408 ;  ;  ; 253.191 ; 56.64774
43.45507 ;  ;  ; 230.9392 ; 51.64829
43.46935 ;  ;  ; 211.1605 ; 47.20459
43.48362 ;  ;  ; 193.6076 ; 43.26105
43.51216 ;  ;  ; 164.1284 ; 36.63834
43.54071 ;  ;  ; 140.6916 ; 31.37341
43.56925 ;  ;  ; 121.8934 ; 27.15081
43.59372 ;  ;  ; 108.6309 ; 24.17189
43.61819 ;  ;  ; 97.44621 ; 21.65987
43.64266 ;  ;  ; 87.93382 ; 19.5236
43.66713 ;  ;  ; 79.77867 ; 17.69229
43.6916 ;  ;  ; 72.73498 ; 16.11071
43.71607 ;  ;  ; 66.60956 ; 14.73545
43.74054 ;  ;  ; 61.24926 ; 13.53208
43.765 ;  ;  ; 56.53337 ; 12.47349
43.81394 ;  ;  ; 48.64787 ; 10.70367
43.86288 ;  ;  ; 42.36064 ; 9.292867
43.91182 ;  ;  ; 37.26392 ; 8.149453
43.96075 ;  ;  ; 33.07112 ; 7.20903
44.00561 ;  ;  ; 29.84371 ; 6.485278
44.05047 ;  ;  ; 27.08618 ; 5.867002
44.09533 ;  ;  ; 24.71156 ; 5.334661
44.14019 ;  ;  ; 22.65288 ; 4.873204
44.18505 ;  ;  ; 20.85724 ; 4.470743
44.22991 ;  ;  ; 19.28218 ; 4.117735
44.31963 ;  ;  ; 16.6626 ; 3.530602
44.40935 ;  ;  ; 14.58821 ; 3.065519
44.49907 ;  ;  ; 12.91984 ; 2.691203
44.58879 ;  ;  ; 11.56212 ; 2.3862
44.6785 ;  ;  ; 10.447 ; 2.135189
44.75191 ;  ;  ; 9.676152 ; 1.961219
44.82532 ;  ;  ; 9.007178 ; 1.80977
44.97213 ;  ;  ; 7.916222 ; 1.561157
45.11894 ;  ;  ; 7.086542 ; 1.369407
45.26575 ;  ;  ; 6.456788 ; 1.220393
45.41257 ;  ;  ; 5.986028 ; 1.104444
45.55938 ;  ;  ; 5.648588 ; 1.015134
45.70619 ;  ;  ; 5.430217 ; 0.9483234
45.853 ;  ;  ; 5.326716 ; 0.9017109
45.9835 ;  ;  ; 5.335897 ; 0.8766918
46.114 ;  ;  ; 5.453325 ; 0.8678861
46.22004 ;  ;  ; 5.643815 ; 0.8740683
46.32607 ;  ;  ; 5.938755 ; 0.8941767
46.4321 ;  ;  ; 6.369726 ; 0.9317198
46.53813 ;  ;  ; 6.990617 ; 0.9929009
46.59115 ;  ;  ; 7.395567 ; 1.035047
46.64416 ;  ;  ; 7.880535 ; 1.086872
46.69718 ;  ;  ; 8.46344 ; 1.150465
46.75019 ;  ;  ; 9.167294 ; 1.228519
46.80321 ;  ;  ; 10.02297 ; 1.324652
46.85622 ;  ;  ; 11.07121 ; 1.443645
46.90924 ;  ;  ; 12.36905 ; 1.592196
46.96225 ;  ;  ; 13.99618 ; 1.779669
47.00711 ;  ;  ; 15.71414 ; 1.978572
47.05197 ;  ;  ; 17.84529 ; 2.226206
47.09683 ;  ;  ; 20.51943 ; 2.537834
