Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
2.963173 ;  ;  ; 5.922478 ; 16.66648
2.974025 ;  ;  ; 6.01911 ; 17.7029
2.984876 ;  ;  ; 6.128123 ; 18.94308
2.995728 ;  ;  ; 6.251586 ; 20.43681
3.006579 ;  ;  ; 6.392379 ; 22.25207
3.017431 ;  ;  ; 6.554703 ; 24.48559
3.028282 ;  ;  ; 6.744627 ; 27.27658
3.037778 ;  ;  ; 6.940548 ; 30.33743
3.047273 ;  ;  ; 7.173562 ; 34.1886
3.056768 ;  ;  ; 7.457259 ; 39.13922
3.061516 ;  ;  ; 7.624271 ; 42.16683
3.066263 ;  ;  ; 7.812552 ; 45.66512
3.071011 ;  ;  ; 8.026687 ; 49.73817
3.075758 ;  ;  ; 8.272234 ; 54.51275
3.080506 ;  ;  ; 8.556329 ; 60.151
3.085253 ;  ;  ; 8.887517 ; 66.84781
3.090001 ;  ;  ; 9.276447 ; 74.84524
3.094748 ;  ;  ; 9.735412 ; 84.42355
3.099496 ;  ;  ; 10.27894 ; 95.91324
3.104243 ;  ;  ; 10.92268 ; 109.6706
3.109217 ;  ;  ; 11.72295 ; 126.9341
3.114191 ;  ;  ; 12.67017 ; 147.5283
3.119165 ;  ;  ; 13.78013 ; 171.8121
3.124138 ;  ;  ; 15.06257 ; 200.0081
3.129112 ;  ;  ; 16.51897 ; 232.1486
3.134085 ;  ;  ; 18.13708 ; 267.9554
3.144032 ;  ;  ; 21.73358 ; 347.7213
3.151266 ;  ;  ; 24.44515 ; 407.872
3.15845 ;  ;  ; 26.95483 ; 463.3962
3.165633 ;  ;  ; 29.01396 ; 508.6179
3.172817 ;  ;  ; 30.37697 ; 537.9424
3.18 ;  ;  ; 30.87219 ; 547.4588
3.184032 ;  ;  ; 30.74368 ; 543.5229
3.188063 ;  ;  ; 30.32998 ; 533.0778
3.192094 ;  ;  ; 29.65166 ; 516.591
3.196125 ;  ;  ; 28.74006 ; 494.7764
3.205493 ;  ;  ; 25.95124 ; 428.7571
3.21486 ;  ;  ; 22.69785 ; 352.0758
3.224228 ;  ;  ; 19.51205 ; 276.8512
3.228912 ;  ;  ; 18.06641 ; 242.561
3.233595 ;  ;  ; 16.75781 ; 211.3704
3.240282 ;  ;  ; 15.15007 ; 172.7357
3.243625 ;  ;  ; 14.46263 ; 156.0529
3.246968 ;  ;  ; 13.84983 ; 141.0587
3.250311 ;  ;  ; 13.30775 ; 127.6631
3.253654 ;  ;  ; 12.83152 ; 115.7553
3.256997 ;  ;  ; 12.41573 ; 105.212
3.26034 ;  ;  ; 12.05475 ; 95.90449
3.263684 ;  ;  ; 11.74284 ; 87.702
3.267027 ;  ;  ; 11.47477 ; 80.48534
3.27037 ;  ;  ; 11.24532 ; 74.13524
3.273713 ;  ;  ; 11.04977 ; 68.54432
3.280399 ;  ;  ; 10.74383 ; 59.26184
3.287085 ;  ;  ; 10.52837 ; 51.98502
3.294217 ;  ;  ; 10.37377 ; 45.87349
3.301349 ;  ;  ; 10.2778 ; 41.03094
3.309373 ;  ;  ; 10.2227 ; 36.70427
3.317396 ;  ;  ; 10.2103 ; 33.26018
3.32542 ;  ;  ; 10.23101 ; 30.47601
3.333443 ;  ;  ; 10.27812 ; 28.19658
3.341467 ;  ;  ; 10.34689 ; 26.30954
3.34949 ;  ;  ; 10.43388 ; 24.7336
3.365537 ;  ;  ; 10.65327 ; 22.28566
3.381584 ;  ;  ; 10.92335 ; 20.52087
3.397631 ;  ;  ; 11.23727 ; 19.23976
3.413678 ;  ;  ; 11.59158 ; 18.31527
3.429725 ;  ;  ; 11.98456 ; 17.66152
3.458254 ;  ;  ; 12.77737 ; 16.99038
3.486782 ;  ;  ; 13.6959 ; 16.78186
3.526009 ;  ;  ; 15.19297 ; 17.06853
3.565235 ;  ;  ; 17.01674 ; 17.91273
3.604461 ;  ;  ; 19.2539 ; 19.28603
3.643687 ;  ;  ; 22.02901 ; 21.23313
3.682913 ;  ;  ; 25.52229 ; 23.86807
3.702526 ;  ;  ; 27.61688 ; 25.50154
3.722139 ;  ;  ; 30.00008 ; 27.39004
3.741752 ;  ;  ; 32.72714 ; 29.57804
3.761365 ;  ;  ; 35.86665 ; 32.12149
3.780978 ;  ;  ; 39.50313 ; 35.08983
3.800591 ;  ;  ; 43.74163 ; 38.56993
3.821988 ;  ;  ; 49.21772 ; 43.08766
3.843384 ;  ;  ; 55.83698 ; 48.56956
3.86478 ;  ;  ; 63.96459 ; 55.32052
3.886176 ;  ;  ; 74.09811 ; 63.75622
3.907572 ;  ;  ; 86.94399 ; 74.46721
3.91827 ;  ;  ; 94.69443 ; 80.93545
3.928968 ;  ;  ; 103.5551 ; 88.33395
3.939666 ;  ;  ; 113.7473 ; 96.84774
3.950364 ;  ;  ; 125.5492 ; 106.7097
3.961062 ;  ;  ; 139.3155 ; 118.2165
3.97176 ;  ;  ; 155.5048 ; 131.7517
3.982458 ;  ;  ; 174.7184 ; 147.8186
3.993156 ;  ;  ; 197.7544 ; 167.0849
4.003854 ;  ;  ; 225.6802 ; 190.4437
4.014552 ;  ;  ; 259.9272 ; 219.0927
4.023913 ;  ;  ; 296.5704 ; 249.7483
4.033274 ;  ;  ; 341.1745 ; 287.0658
4.042635 ;  ;  ; 395.8236 ; 332.7892
4.047315 ;  ;  ; 427.6828 ; 359.4455
4.051995 ;  ;  ; 463.0277 ; 389.0185
4.056676 ;  ;  ; 502.2348 ; 421.8234
4.061356 ;  ;  ; 545.6615 ; 458.1591
4.066037 ;  ;  ; 593.6923 ; 498.3474
4.070717 ;  ;  ; 646.6447 ; 542.654
4.075398 ;  ;  ; 704.827 ; 591.3369
4.080078 ;  ;  ; 768.4176 ; 644.5452
4.084758 ;  ;  ; 837.5148 ; 702.3613
4.089438 ;  ;  ; 912.0509 ; 764.7285
4.095409 ;  ;  ; 1014.608 ; 850.5424
4.101379 ;  ;  ; 1124.469 ; 942.4675
4.107349 ;  ;  ; 1239.862 ; 1039.022
4.113319 ;  ;  ; 1358.255 ; 1138.087
4.12526 ;  ;  ; 1590.407 ; 1332.341
4.1372 ;  ;  ; 1788.662 ; 1498.233
4.1429 ;  ;  ; 1861.242 ; 1558.967
4.1486 ;  ;  ; 1914.993 ; 1603.945
4.1543 ;  ;  ; 1947.423 ; 1631.084
4.16 ;  ;  ; 1956.994 ; 1639.097
4.1657 ;  ;  ; 1943.258 ; 1627.607
4.1714 ;  ;  ; 1906.893 ; 1597.185
4.181815 ;  ;  ; 1788.37 ; 1498.022
4.192229 ;  ;  ; 1618.324 ; 1355.749
4.202644 ;  ;  ; 1419.235 ; 1189.176
4.213058 ;  ;  ; 1213.17 ; 1016.768
4.223473 ;  ;  ; 1017.535 ; 853.0871
4.233887 ;  ;  ; 843.3634 ; 707.3679
4.244302 ;  ;  ; 695.4251 ; 583.6002
4.249509 ;  ;  ; 631.478 ; 530.1027
4.254716 ;  ;  ; 573.8839 ; 481.9214
4.260344 ;  ;  ; 518.3132 ; 435.4344
4.265972 ;  ;  ; 469.1014 ; 394.2686
4.2716 ;  ;  ; 425.6156 ; 357.8945
4.277228 ;  ;  ; 387.2242 ; 325.7835
4.282856 ;  ;  ; 353.3245 ; 297.4315
4.288484 ;  ;  ; 323.3594 ; 272.3724
4.294112 ;  ;  ; 296.8259 ; 250.1851
4.299739 ;  ;  ; 273.2815 ; 230.4995
4.310995 ;  ;  ; 233.6267 ; 197.3507
4.32225 ;  ;  ; 201.8619 ; 170.8065
4.333506 ;  ;  ; 176.0988 ; 149.2873
4.344761 ;  ;  ; 154.9545 ; 131.6363
4.355506 ;  ;  ; 138.1298 ; 117.6012
4.36625 ;  ;  ; 123.907 ; 105.747
4.376994 ;  ;  ; 111.7743 ; 95.6457
4.387738 ;  ;  ; 101.3398 ; 86.97009
4.398482 ;  ;  ; 92.30044 ; 79.46692
4.409226 ;  ;  ; 84.41891 ; 72.93833
4.41997 ;  ;  ; 77.50717 ; 67.22769
4.430714 ;  ;  ; 71.41406 ; 62.20939
4.452202 ;  ;  ; 61.21377 ; 53.86088
4.47369 ;  ;  ; 53.07144 ; 47.279
4.495178 ;  ;  ; 46.47108 ; 42.04808
4.516666 ;  ;  ; 41.04823 ; 37.88786
4.541224 ;  ;  ; 35.95873 ; 34.21697
4.565782 ;  ;  ; 31.78259 ; 31.58075
4.59034 ;  ;  ; 28.31542 ; 30.02514
4.602619 ;  ;  ; 26.79906 ; 29.75005
4.614897 ;  ;  ; 25.40685 ; 29.94123
4.625642 ;  ;  ; 24.27999 ; 30.64652
4.636386 ;  ;  ; 23.23063 ; 32.08926
4.64713 ;  ;  ; 22.25198 ; 34.6264
4.652502 ;  ;  ; 21.78729 ; 36.46016
4.657874 ;  ;  ; 21.3381 ; 38.77324
4.663246 ;  ;  ; 20.90377 ; 41.65198
4.668618 ;  ;  ; 20.48368 ; 45.18513
4.67399 ;  ;  ; 20.07727 ; 49.4568
4.679362 ;  ;  ; 19.68398 ; 54.53684
4.684734 ;  ;  ; 19.30327 ; 60.46902
4.690106 ;  ;  ; 18.93465 ; 67.25775
4.70085 ;  ;  ; 18.23177 ; 83.14851
4.715175 ;  ;  ; 17.36069 ; 107.0499
4.722338 ;  ;  ; 16.9513 ; 118.5912
4.7295 ;  ;  ; 16.55824 ; 128.6574
4.734625 ;  ;  ; 16.28651 ; 134.4451
4.73975 ;  ;  ; 16.02244 ; 138.7168
4.744875 ;  ;  ; 15.76574 ; 141.2461
4.75 ;  ;  ; 15.51618 ; 141.8922
4.754485 ;  ;  ; 15.30345 ; 140.8767
4.758969 ;  ;  ; 15.09588 ; 138.4215
4.767938 ;  ;  ; 14.69549 ; 129.6141
4.777544 ;  ;  ; 14.28748 ; 115.7385
4.787149 ;  ;  ; 13.8998 ; 99.36232
4.796755 ;  ;  ; 13.53123 ; 82.62288
