Incident energy ; MT=16 : (z,2n) ; MT=17 : (z,3n) ; MT=18 : (z,fission) ; MT=102 : (z,γ)
87.93725 ;  ;  ; 6.408795 ; 1.07096
87.96491 ;  ;  ; 6.517726 ; 1.087597
88.02024 ;  ;  ; 6.698439 ; 1.152634
88.07557 ;  ;  ; 6.797919 ; 1.247072
88.13089 ;  ;  ; 6.824492 ; 1.351116
88.18625 ;  ;  ; 6.847357 ; 1.443932
88.2215 ;  ;  ; 6.910893 ; 1.4904
88.24798 ;  ;  ; 7.006414 ; 1.518147
88.30199 ;  ;  ; 7.377751 ; 1.560455
88.356 ;  ;  ; 8.032683 ; 1.599481
88.40659 ;  ;  ; 8.919874 ; 1.655382
88.45718 ;  ;  ; 10.07196 ; 1.751795
88.50777 ;  ;  ; 11.50442 ; 1.908424
88.53306 ;  ;  ; 12.34119 ; 2.015419
88.55835 ;  ;  ; 13.27344 ; 2.145201
88.58365 ;  ;  ; 14.31761 ; 2.301082
88.60894 ;  ;  ; 15.49274 ; 2.48674
88.63424 ;  ;  ; 16.82324 ; 2.706731
88.65953 ;  ;  ; 18.33457 ; 2.965873
88.68483 ;  ;  ; 20.05645 ; 3.269808
88.71012 ;  ;  ; 22.01641 ; 3.623896
88.73541 ;  ;  ; 24.24199 ; 4.033557
88.7607 ;  ;  ; 26.75496 ; 4.503201
88.8033 ;  ;  ; 31.66693 ; 5.436246
88.8459 ;  ;  ; 37.38985 ; 6.540334
88.9311 ;  ;  ; 50.26794 ; 9.066486
88.97448 ;  ;  ; 56.54361 ; 10.31292
89.01785 ;  ;  ; 61.70365 ; 11.34489
89.06123 ;  ;  ; 65.06532 ; 12.02185
89.1046 ;  ;  ; 66.15662 ; 12.24468
89.13731 ;  ;  ; 65.38813 ; 12.09186
89.17002 ;  ;  ; 63.34213 ; 11.68022
89.20273 ;  ;  ; 60.22161 ; 11.05042
89.23543 ;  ;  ; 56.30828 ; 10.25994
89.2898 ;  ;  ; 48.89426 ; 8.765203
89.34416 ;  ;  ; 41.49108 ; 7.283705
89.37134 ;  ;  ; 38.10515 ; 6.612735
89.39852 ;  ;  ; 35.03256 ; 6.008938
89.4257 ;  ;  ; 32.31329 ; 5.47926
89.45288 ;  ;  ; 29.96346 ; 5.024949
89.48716 ;  ;  ; 27.52273 ; 4.554246
89.52143 ;  ;  ; 25.63712 ; 4.185564
89.55571 ;  ;  ; 24.25929 ; 3.902234
89.58998 ;  ;  ; 23.33589 ; 3.68732
89.62043 ;  ;  ; 22.84988 ; 3.541
89.65088 ;  ;  ; 22.63565 ; 3.427069
89.71704 ;  ;  ; 22.91055 ; 3.260248
89.76365 ;  ;  ; 23.54132 ; 3.193855
89.81025 ;  ;  ; 24.39803 ; 3.167071
89.86835 ;  ;  ; 25.65496 ; 3.196876
89.92644 ;  ;  ; 27.03464 ; 3.311356
89.98454 ;  ;  ; 28.50908 ; 3.528162
90.04263 ;  ;  ; 30.10189 ; 3.869803
90.07168 ;  ;  ; 30.96402 ; 4.098332
90.10073 ;  ;  ; 31.88924 ; 4.374452
90.12978 ;  ;  ; 32.89978 ; 4.708406
90.15882 ;  ;  ; 34.02664 ; 5.114285
90.18787 ;  ;  ; 35.31502 ; 5.612116
90.21691 ;  ;  ; 36.82648 ; 6.228786
90.24596 ;  ;  ; 38.64904 ; 7.001927
90.275 ;  ;  ; 40.90037 ; 7.981022
90.30543 ;  ;  ; 43.89378 ; 9.300056
90.32064 ;  ;  ; 45.70401 ; 10.10064
90.33585 ;  ;  ; 47.76922 ; 11.01383
90.35106 ;  ;  ; 50.12822 ; 12.05511
90.36627 ;  ;  ; 52.82308 ; 13.24115
90.38148 ;  ;  ; 55.89858 ; 14.58946
90.39669 ;  ;  ; 59.40128 ; 16.11807
90.41191 ;  ;  ; 63.38104 ; 17.84614
90.42712 ;  ;  ; 67.87867 ; 19.78862
90.44233 ;  ;  ; 72.93949 ; 21.9622
90.45754 ;  ;  ; 78.60093 ; 24.37993
90.48796 ;  ;  ; 91.83163 ; 29.98075
90.51838 ;  ;  ; 107.6541 ; 36.60165
90.544 ;  ;  ; 122.8628 ; 42.89766
90.56962 ;  ;  ; 139.4826 ; 49.70839
90.59684 ;  ;  ; 158.132 ; 57.26629
90.62406 ;  ;  ; 176.9946 ; 64.81383
90.65128 ;  ;  ; 195.0581 ; 71.93253
90.6785 ;  ;  ; 211.2039 ; 78.1696
90.70053 ;  ;  ; 222.104 ; 82.26948
90.72255 ;  ;  ; 230.4915 ; 85.29977
90.74458 ;  ;  ; 235.9549 ; 87.10725
90.7666 ;  ;  ; 238.2124 ; 87.59488
90.7972 ;  ;  ; 235.8581 ; 86.04693
90.82597 ;  ;  ; 228.0639 ; 82.36946
90.85473 ;  ;  ; 215.578 ; 76.86597
90.88349 ;  ;  ; 199.4574 ; 69.99169
90.91225 ;  ;  ; 180.9598 ; 62.27187
90.95572 ;  ;  ; 151.3179 ; 50.15012
90.99918 ;  ;  ; 122.965 ; 38.79526
91.02091 ;  ;  ; 110.1064 ; 33.72439
91.04264 ;  ;  ; 98.38539 ; 29.15074
91.06437 ;  ;  ; 87.88741 ; 25.09988
91.0861 ;  ;  ; 78.62566 ; 21.56879
91.10196 ;  ;  ; 72.6233 ; 19.30614
91.11781 ;  ;  ; 67.22992 ; 17.2938
91.13367 ;  ;  ; 62.39996 ; 15.51142
91.14952 ;  ;  ; 58.09565 ; 13.94175
91.16538 ;  ;  ; 54.26506 ; 12.56254
91.18123 ;  ;  ; 50.86593 ; 11.35536
91.19708 ;  ;  ; 47.84972 ; 10.29978
91.21293 ;  ;  ; 45.1726 ; 9.377469
91.22879 ;  ;  ; 42.79238 ; 8.570999
91.24464 ;  ;  ; 40.67477 ; 7.866026
91.26049 ;  ;  ; 38.78463 ; 7.248289
91.27634 ;  ;  ; 37.09216 ; 6.705687
91.30805 ;  ;  ; 34.19811 ; 5.804827
91.33975 ;  ;  ; 31.82393 ; 5.095834
91.37702 ;  ;  ; 29.52771 ; 4.440723
91.41429 ;  ;  ; 27.6304 ; 3.925416
91.45156 ;  ;  ; 26.03235 ; 3.511624
91.48882 ;  ;  ; 24.6653 ; 3.173438
91.52609 ;  ;  ; 23.48052 ; 2.892744
91.56335 ;  ;  ; 22.44433 ; 2.657051
91.60062 ;  ;  ; 21.5311 ; 2.457098
91.63788 ;  ;  ; 20.72259 ; 2.286242
91.71241 ;  ;  ; 19.36499 ; 2.012419
91.78694 ;  ;  ; 18.29153 ; 1.807147
91.86147 ;  ;  ; 17.45308 ; 1.652812
91.936 ;  ;  ; 16.82049 ; 1.538253
92.03538 ;  ;  ; 16.27562 ; 1.436048
92.13475 ;  ;  ; 16.08103 ; 1.385368
92.18444 ;  ;  ; 16.13085 ; 1.379443
92.23413 ;  ;  ; 16.29502 ; 1.387685
92.29624 ;  ;  ; 16.68971 ; 1.420728
92.35835 ;  ;  ; 17.34182 ; 1.484225
92.42046 ;  ;  ; 18.31651 ; 1.586139
92.48257 ;  ;  ; 19.69054 ; 1.736995
92.54468 ;  ;  ; 21.5356 ; 1.948711
92.60679 ;  ;  ; 23.88072 ; 2.231035
92.6689 ;  ;  ; 26.65193 ; 2.584763
92.731 ;  ;  ; 29.60737 ; 2.992908
92.7786 ;  ;  ; 31.73372 ; 3.318041
92.8262 ;  ;  ; 33.46797 ; 3.6245
92.8738 ;  ;  ; 34.56249 ; 3.881702
92.9214 ;  ;  ; 34.83224 ; 4.062128
92.97347 ;  ;  ; 34.10908 ; 4.151385
93.01076 ;  ;  ; 32.99563 ; 4.144195
93.04805 ;  ;  ; 31.50089 ; 4.08448
93.10695 ;  ;  ; 28.72036 ; 3.912649
93.16585 ;  ;  ; 25.96953 ; 3.697918
93.22475 ;  ;  ; 23.75183 ; 3.495207
93.28365 ;  ;  ; 22.31785 ; 3.340291
93.32887 ;  ;  ; 21.73939 ; 3.26291
93.37409 ;  ;  ; 21.51113 ; 3.222825
93.41931 ;  ;  ; 21.50035 ; 3.222652
93.46453 ;  ;  ; 21.58354 ; 3.275205
93.49624 ;  ;  ; 21.65587 ; 3.360826
93.52003 ;  ;  ; 21.71463 ; 3.465742
93.54381 ;  ;  ; 21.78694 ; 3.620447
93.5676 ;  ;  ; 21.89177 ; 3.843668
93.59138 ;  ;  ; 22.05803 ; 4.159312
93.61211 ;  ;  ; 22.2834 ; 4.533259
93.63283 ;  ;  ; 22.61664 ; 5.023565
93.65355 ;  ;  ; 23.09411 ; 5.656913
93.67427 ;  ;  ; 23.75514 ; 6.461877
93.69499 ;  ;  ; 24.63988 ; 7.467549
93.71571 ;  ;  ; 25.78627 ; 8.70134
93.73643 ;  ;  ; 27.22638 ; 10.18615
93.75715 ;  ;  ; 28.98209 ; 11.93699
93.77379 ;  ;  ; 30.62604 ; 13.53854
93.79042 ;  ;  ; 32.47233 ; 15.30805
93.82368 ;  ;  ; 36.7079 ; 19.29615
93.85694 ;  ;  ; 41.45324 ; 23.70449
93.8902 ;  ;  ; 46.31113 ; 28.20495
93.92602 ;  ;  ; 51.07033 ; 32.66079
93.96184 ;  ;  ; 54.65252 ; 36.1418
93.98922 ;  ;  ; 56.21012 ; 37.82209
94.0166 ;  ;  ; 56.53599 ; 38.47554
94.0215 ;  ;  ; 56.45704 ; 38.47769
94.03617 ;  ;  ; 55.97016 ; 38.27402
94.05083 ;  ;  ; 55.11538 ; 37.76083
94.07826 ;  ;  ; 52.59389 ; 36.02109
94.10569 ;  ;  ; 49.04491 ; 33.40503
94.12949 ;  ;  ; 45.34492 ; 30.59706
94.15329 ;  ;  ; 41.28437 ; 27.4661
94.20088 ;  ;  ; 32.90135 ; 20.91228
94.22343 ;  ;  ; 29.13135 ; 17.94108
94.24597 ;  ;  ; 25.64725 ; 15.18755
94.26852 ;  ;  ; 22.51503 ; 12.70871
94.29106 ;  ;  ; 19.7733 ; 10.53891
94.31361 ;  ;  ; 17.4266 ; 8.684463
94.33615 ;  ;  ; 15.46117 ; 7.136212
94.34742 ;  ;  ; 14.61149 ; 6.469354
94.35869 ;  ;  ; 13.84401 ; 5.86894
94.36996 ;  ;  ; 13.1533 ; 5.33069
94.38123 ;  ;  ; 12.53369 ; 4.850102
94.39251 ;  ;  ; 11.97898 ; 4.422224
94.40378 ;  ;  ; 11.48442 ; 4.043223
94.41505 ;  ;  ; 11.0439 ; 3.708204
94.42632 ;  ;  ; 10.65207 ; 3.41284
94.4376 ;  ;  ; 10.30355 ; 3.152803
94.44887 ;  ;  ; 9.994202 ; 2.924698
94.47141 ;  ;  ; 9.474784 ; 2.549545
94.49396 ;  ;  ; 9.062558 ; 2.261998
94.5165 ;  ;  ; 8.732916 ; 2.041953
94.53904 ;  ;  ; 8.466 ; 1.873229
94.56158 ;  ;  ; 8.246735 ; 1.743521
94.58413 ;  ;  ; 8.063732 ; 1.643567
94.60667 ;  ;  ; 7.908815 ; 1.566678
94.65176 ;  ;  ; 7.660527 ; 1.463822
94.69685 ;  ;  ; 7.472015 ; 1.411008
94.74193 ;  ;  ; 7.33043 ; 1.397948
94.79203 ;  ;  ; 7.22726 ; 1.428392
94.81708 ;  ;  ; 7.201391 ; 1.463613
94.84213 ;  ;  ; 7.198118 ; 1.514992
94.86718 ;  ;  ; 7.224417 ; 1.585972
94.89223 ;  ;  ; 7.290548 ; 1.681385
94.91728 ;  ;  ; 7.411128 ; 1.807796
94.94233 ;  ;  ; 7.606384 ; 1.973879
94.95862 ;  ;  ; 7.785978 ; 2.108328
94.9749 ;  ;  ; 8.017584 ; 2.267747
94.99118 ;  ;  ; 8.312115 ; 2.456343
95.00746 ;  ;  ; 8.682002 ; 2.678707
95.02374 ;  ;  ; 9.141265 ; 2.939837
95.04002 ;  ;  ; 9.705392 ; 3.245037
95.0563 ;  ;  ; 10.3911 ; 3.599773
95.07258 ;  ;  ; 11.21593 ; 4.009477
95.08887 ;  ;  ; 12.19836 ; 4.479593
95.10515 ;  ;  ; 13.35458 ; 5.014083
95.12143 ;  ;  ; 14.70117 ; 5.616789
95.13771 ;  ;  ; 16.25182 ; 6.289934
95.15399 ;  ;  ; 18.01665 ; 7.033977
95.17027 ;  ;  ; 20.00107 ; 7.847214
95.20283 ;  ;  ; 24.61949 ; 9.661531
95.23039 ;  ;  ; 29.1421 ; 11.34857
95.25794 ;  ;  ; 34.08906 ; 13.10232
95.31305 ;  ;  ; 44.39655 ; 16.43444
95.35108 ;  ;  ; 50.86782 ; 18.2274
95.38299 ;  ;  ; 55.22733 ; 19.18764
95.41489 ;  ;  ; 58.19619 ; 19.53734
95.42288 ;  ;  ; 58.69036 ; 19.52325
95.45043 ;  ;  ; 59.58311 ; 19.16415
95.47798 ;  ;  ; 59.22467 ; 18.35308
95.5013 ;  ;  ; 58.0107 ; 17.3628
95.52461 ;  ;  ; 56.07527 ; 16.15403
95.57123 ;  ;  ; 50.62538 ; 13.34164
95.61785 ;  ;  ; 44.15487 ; 10.43027
95.64116 ;  ;  ; 40.91372 ; 9.070326
95.66447 ;  ;  ; 37.82602 ; 7.822499
95.68778 ;  ;  ; 34.97364 ; 6.707435
95.71109 ;  ;  ; 32.40905 ; 5.734387
95.7344 ;  ;  ; 30.15823 ; 4.903122
95.75771 ;  ;  ; 28.22525 ; 4.206235
95.77206 ;  ;  ; 27.18849 ; 3.838889
95.78641 ;  ;  ; 26.26254 ; 3.514485
95.80076 ;  ;  ; 25.44113 ; 3.229405
95.8151 ;  ;  ; 24.7177 ; 2.980125
95.82945 ;  ;  ; 24.08384 ; 2.762659
95.84379 ;  ;  ; 23.53292 ; 2.573814
95.87248 ;  ;  ; 22.64906 ; 2.268476
95.90117 ;  ;  ; 22.01141 ; 2.040808
95.92986 ;  ;  ; 21.57307 ; 1.871913
95.95855 ;  ;  ; 21.29607 ; 1.74716
95.98724 ;  ;  ; 21.15097 ; 1.655621
96.01593 ;  ;  ; 21.11576 ; 1.589363
96.04462 ;  ;  ; 21.17438 ; 1.542742
96.102 ;  ;  ; 21.53063 ; 1.493797
96.15604 ;  ;  ; 22.11873 ; 1.488759
96.21008 ;  ;  ; 22.92396 ; 1.515364
96.26412 ;  ;  ; 23.9226 ; 1.569201
96.31815 ;  ;  ; 25.0811 ; 1.646863
96.42623 ;  ;  ; 27.63761 ; 1.855652
96.5343 ;  ;  ; 29.85347 ; 2.084155
96.58883 ;  ;  ; 30.5425 ; 2.180128
96.64335 ;  ;  ; 30.81866 ; 2.249018
96.71604 ;  ;  ; 30.51259 ; 2.288783
96.75238 ;  ;  ; 30.10658 ; 2.286429
96.83329 ;  ;  ; 28.82217 ; 2.240624
96.91419 ;  ;  ; 27.4233 ; 2.170247
96.9951 ;  ;  ; 26.35193 ; 2.117063
97.076 ;  ;  ; 25.86622 ; 2.115158
97.14207 ;  ;  ; 25.95772 ; 2.168267
97.20814 ;  ;  ; 26.47101 ; 2.281931
97.27421 ;  ;  ; 27.3734 ; 2.469537
97.30724 ;  ;  ; 27.96282 ; 2.59757
97.34027 ;  ;  ; 28.6438 ; 2.753976
97.37331 ;  ;  ; 29.41957 ; 2.945213
97.40634 ;  ;  ; 30.29681 ; 3.180521
97.43937 ;  ;  ; 31.28886 ; 3.47392
97.4724 ;  ;  ; 32.41778 ; 3.846641
97.50544 ;  ;  ; 33.71938 ; 4.331408
97.52196 ;  ;  ; 34.45106 ; 4.630471
97.53847 ;  ;  ; 35.24796 ; 4.977747
97.55499 ;  ;  ; 36.12239 ; 5.383895
97.5715 ;  ;  ; 37.08698 ; 5.860823
97.58802 ;  ;  ; 38.1593 ; 6.424011
97.60453 ;  ;  ; 39.35735 ; 7.09046
97.61922 ;  ;  ; 40.5477 ; 7.787219
97.6339 ;  ;  ; 41.8729 ; 8.598444
97.64858 ;  ;  ; 43.35371 ; 9.543277
97.66326 ;  ;  ; 45.01205 ; 10.64237
97.67794 ;  ;  ; 46.87142 ; 11.91813
97.69262 ;  ;  ; 48.95657 ; 13.39443
97.7073 ;  ;  ; 51.29285 ; 15.09605
97.72198 ;  ;  ; 53.90546 ; 17.04807
97.73667 ;  ;  ; 56.82051 ; 19.27661
97.75135 ;  ;  ; 60.05572 ; 21.8015
97.76603 ;  ;  ; 63.63092 ; 24.64417
97.78071 ;  ;  ; 67.55885 ; 27.82037
97.79539 ;  ;  ; 71.84544 ; 31.34012
97.81007 ;  ;  ; 76.48816 ; 35.2062
97.83943 ;  ;  ; 86.78089 ; 43.94333
97.86513 ;  ;  ; 96.72456 ; 52.56685
97.89082 ;  ;  ; 107.2359 ; 61.8539
97.91651 ;  ;  ; 117.9082 ; 71.45726
97.9422 ;  ;  ; 128.2295 ; 80.92571
97.97707 ;  ;  ; 140.6436 ; 92.62353
98.01193 ;  ;  ; 149.9077 ; 101.7632
98.04167 ;  ;  ; 154.4197 ; 106.6583
98.0714 ;  ;  ; 155.3223 ; 108.3629
98.09159 ;  ;  ; 153.815 ; 107.6036
98.12413 ;  ;  ; 147.9826 ; 103.2308
98.15667 ;  ;  ; 138.5882 ; 95.47135
98.18216 ;  ;  ; 129.4141 ; 87.59476
98.20764 ;  ;  ; 119.2873 ; 78.70162
98.2586 ;  ;  ; 98.46734 ; 59.94466
98.28154 ;  ;  ; 89.68255 ; 51.85597
98.30447 ;  ;  ; 81.63872 ; 44.34932
98.3274 ;  ;  ; 74.49292 ; 37.58317
98.35033 ;  ;  ; 68.33109 ; 31.65002
98.37326 ;  ;  ; 63.17534 ; 26.58133
98.39619 ;  ;  ; 58.99875 ; 22.35985
98.41912 ;  ;  ; 55.74121 ; 18.93336
98.44205 ;  ;  ; 53.32422 ; 16.22809
98.45734 ;  ;  ; 52.13771 ; 14.78372
98.47263 ;  ;  ; 51.26233 ; 13.5974
98.48792 ;  ;  ; 50.67455 ; 12.64443
98.50321 ;  ;  ; 50.35248 ; 11.90138
98.5185 ;  ;  ; 50.27603 ; 11.34648
98.53379 ;  ;  ; 50.42678 ; 10.95975
98.54908 ;  ;  ; 50.78759 ; 10.72297
98.56436 ;  ;  ; 51.34174 ; 10.61959
98.58602 ;  ;  ; 52.42735 ; 10.67185
98.60768 ;  ;  ; 53.82163 ; 10.92154
98.62934 ;  ;  ; 55.47157 ; 11.33123
98.651 ;  ;  ; 57.31613 ; 11.86422
98.69432 ;  ;  ; 61.29653 ; 13.15006
98.73763 ;  ;  ; 65.0905 ; 14.46842
98.7682 ;  ;  ; 67.25457 ; 15.24923
98.80585 ;  ;  ; 68.9344 ; 15.87811
98.8435 ;  ;  ; 69.22776 ; 16.01938
98.87645 ;  ;  ; 68.24324 ; 15.69848
98.90939 ;  ;  ; 66.16135 ; 14.98069
98.93678 ;  ;  ; 63.72653 ; 14.12731
98.96416 ;  ;  ; 60.82028 ; 13.10013
99.01893 ;  ;  ; 54.32369 ; 10.7826
99.06759 ;  ;  ; 48.72524 ; 8.758492
99.09192 ;  ;  ; 46.24428 ; 7.847224
99.11624 ;  ;  ; 44.06053 ; 7.031192
99.14057 ;  ;  ; 42.20655 ; 6.319959
99.1649 ;  ;  ; 40.69746 ; 5.716837
99.18923 ;  ;  ; 39.53107 ; 5.218996
99.21355 ;  ;  ; 38.69319 ; 4.819602
99.24719 ;  ;  ; 38.03126 ; 4.411
99.28083 ;  ;  ; 37.87662 ; 4.143024
99.30371 ;  ;  ; 38.01835 ; 4.026236
99.32659 ;  ;  ; 38.32825 ; 3.952514
99.37234 ;  ;  ; 39.3407 ; 3.903778
99.4181 ;  ;  ; 40.68917 ; 3.943251
99.46385 ;  ;  ; 42.14764 ; 4.028165
99.5362 ;  ;  ; 44.1734 ; 4.17706
99.60855 ;  ;  ; 45.35669 ; 4.275684
99.6954 ;  ;  ; 45.61492 ; 4.312158
99.77252 ;  ;  ; 45.60332 ; 4.347011
99.84963 ;  ;  ; 46.59747 ; 4.498989
99.8914 ;  ;  ; 47.89272 ; 4.658813
99.93317 ;  ;  ; 49.771 ; 4.874278
100.0167 ;  ;  ; 54.77396 ; 5.408435
100.062 ;  ;  ; 57.58085 ; 5.689071
100.1073 ;  ;  ; 59.87735 ; 5.903209
100.1526 ;  ;  ; 61.21628 ; 6.006704
100.1979 ;  ;  ; 61.26459 ; 5.969079
100.2432 ;  ;  ; 59.87685 ; 5.780428
100.2885 ;  ;  ; 57.12275 ; 5.453264
100.3338 ;  ;  ; 53.2607 ; 5.018789
100.379 ;  ;  ; 48.67938 ; 4.520176
100.4814 ;  ;  ; 37.68121 ; 3.367416
100.5326 ;  ;  ; 32.70911 ; 2.863464
100.5838 ;  ;  ; 28.39648 ; 2.43563
100.635 ;  ;  ; 24.78554 ; 2.085249
100.6862 ;  ;  ; 21.82514 ; 1.804613
100.7374 ;  ;  ; 19.41979 ; 1.582162
100.7885 ;  ;  ; 17.46781 ; 1.406298
100.8543 ;  ;  ; 15.46269 ; 1.231199
100.92 ;  ;  ; 13.8843 ; 1.098412
100.9857 ;  ;  ; 12.61276 ; 0.9955518
101.0514 ;  ;  ; 11.56739 ; 0.9144119
101.1172 ;  ;  ; 10.69137 ; 0.8493564
101.1829 ;  ;  ; 9.948425 ; 0.796764
101.2486 ;  ;  ; 9.308979 ; 0.7538181
101.3143 ;  ;  ; 8.752058 ; 0.7185391
101.4458 ;  ;  ; 7.825968 ; 0.6654935
101.5772 ;  ;  ; 7.088774 ; 0.6302918
101.7086 ;  ;  ; 6.496376 ; 0.6093376
101.84 ;  ;  ; 6.026616 ; 0.6012298
101.9413 ;  ;  ; 5.743364 ; 0.6038847
102.0425 ;  ;  ; 5.532404 ; 0.6153002
102.1438 ;  ;  ; 5.404478 ; 0.6375943
102.245 ;  ;  ; 5.383082 ; 0.6747673
102.3128 ;  ;  ; 5.448938 ; 0.7115807
102.3806 ;  ;  ; 5.603375 ; 0.7621992
102.4484 ;  ;  ; 5.880485 ; 0.8327121
102.4823 ;  ;  ; 6.08128 ; 0.8783683
102.5162 ;  ;  ; 6.336282 ; 0.9332833
102.5501 ;  ;  ; 6.658796 ; 0.9999115
102.584 ;  ;  ; 7.066286 ; 1.081497
102.6179 ;  ;  ; 7.581482 ; 1.182292
102.6518 ;  ;  ; 8.233489 ; 1.307786
102.6857 ;  ;  ; 9.058569 ; 1.464874
102.7196 ;  ;  ; 10.10012 ; 1.661894
102.7535 ;  ;  ; 11.40717 ; 1.908383
102.7873 ;  ;  ; 13.02527 ; 2.213409
102.818 ;  ;  ; 14.80598 ; 2.549595
102.8487 ;  ;  ; 16.90783 ; 2.947528
102.8794 ;  ;  ; 19.33717 ; 3.409275
102.91 ;  ;  ; 22.06505 ; 3.930345
102.9714 ;  ;  ; 28.21177 ; 5.116086
103.0327 ;  ;  ; 34.45157 ; 6.342401
103.0701 ;  ;  ; 37.74 ; 7.005075
103.1075 ;  ;  ; 40.23173 ; 7.525634
103.1449 ;  ;  ; 41.64536 ; 7.848631
103.1823 ;  ;  ; 41.80545 ; 7.937665
103.2073 ;  ;  ; 41.19077 ; 7.860566
103.2322 ;  ;  ; 40.03197 ; 7.678995
103.2571 ;  ;  ; 38.38323 ; 7.402339
103.282 ;  ;  ; 36.32263 ; 7.044516
103.3231 ;  ;  ; 32.27384 ; 6.322673
103.3642 ;  ;  ; 27.81579 ; 5.51148
103.4053 ;  ;  ; 23.37174 ; 4.691316
103.4463 ;  ;  ; 19.27762 ; 3.927339
103.4868 ;  ;  ; 15.76141 ; 3.265052
103.5071 ;  ;  ; 14.22468 ; 2.973732
103.5273 ;  ;  ; 12.84775 ; 2.711654
103.5476 ;  ;  ; 11.61306 ; 2.47573
103.5678 ;  ;  ; 10.5255 ; 2.267123
103.5881 ;  ;  ; 9.564613 ; 2.082119
103.6083 ;  ;  ; 8.728824 ; 1.920602
103.6286 ;  ;  ; 7.99808 ; 1.778863
103.6488 ;  ;  ; 7.367846 ; 1.656169
103.6691 ;  ;  ; 6.820495 ; 1.549215
103.6893 ;  ;  ; 6.350846 ; 1.457097
103.7298 ;  ;  ; 5.596963 ; 1.308374
103.7702 ;  ;  ; 5.042366 ; 1.197989
103.7953 ;  ;  ; 4.775062 ; 1.144306
103.8204 ;  ;  ; 4.555861 ; 1.099898
103.8705 ;  ;  ; 4.235058 ; 1.033689
103.9206 ;  ;  ; 4.037933 ; 0.9910268
103.9707 ;  ;  ; 3.940123 ; 0.9669121
104.0208 ;  ;  ; 3.928736 ; 0.958542
104.0772 ;  ;  ; 4.014098 ; 0.9666229
104.1336 ;  ;  ; 4.207761 ; 0.9939534
104.19 ;  ;  ; 4.523761 ; 1.043629
104.2464 ;  ;  ; 4.984359 ; 1.121129
104.3028 ;  ;  ; 5.616257 ; 1.233655
104.3592 ;  ;  ; 6.443979 ; 1.388583
104.4156 ;  ;  ; 7.482958 ; 1.592185
104.4719 ;  ;  ; 8.736273 ; 1.851871
104.4995 ;  ;  ; 9.431046 ; 2.005281
104.527 ;  ;  ; 10.17847 ; 2.181539
104.5545 ;  ;  ; 10.98515 ; 2.38951
104.582 ;  ;  ; 11.85764 ; 2.641517
104.6022 ;  ;  ; 12.54551 ; 2.864318
104.6223 ;  ;  ; 13.27405 ; 3.126796
104.6412 ;  ;  ; 14.00308 ; 3.419095
104.66 ;  ;  ; 14.77416 ; 3.762166
104.6789 ;  ;  ; 15.59863 ; 4.168389
104.6977 ;  ;  ; 16.47011 ; 4.641881
104.721 ;  ;  ; 17.62293 ; 5.335847
104.7443 ;  ;  ; 18.85501 ; 6.157908
104.7676 ;  ;  ; 20.16039 ; 7.111968
104.7908 ;  ;  ; 21.52163 ; 8.188124
104.8373 ;  ;  ; 24.35941 ; 10.64889
104.8838 ;  ;  ; 27.16408 ; 13.27003
104.9227 ;  ;  ; 29.29446 ; 15.27605
104.9615 ;  ;  ; 31.05732 ; 16.80516
104.9824 ;  ;  ; 31.81072 ; 17.34487
105.013 ;  ;  ; 32.6286 ; 17.70566
105.016 ;  ;  ; 32.68966 ; 17.71207
105.0269 ;  ;  ; 32.88222 ; 17.69124
105.0377 ;  ;  ; 33.02759 ; 17.60273
105.061 ;  ;  ; 33.18857 ; 17.18885
105.0843 ;  ;  ; 33.14785 ; 16.4941
105.1083 ;  ;  ; 32.90993 ; 15.53001
105.1322 ;  ;  ; 32.49604 ; 14.37811
105.18 ;  ;  ; 31.23795 ; 11.76505
105.2263 ;  ;  ; 29.63504 ; 9.232751
105.2494 ;  ;  ; 28.74931 ; 8.082181
105.2725 ;  ;  ; 27.83128 ; 7.044462
105.2957 ;  ;  ; 26.89259 ; 6.130174
105.3188 ;  ;  ; 25.95477 ; 5.351609
105.3419 ;  ;  ; 25.02514 ; 4.701062
105.365 ;  ;  ; 24.11333 ; 4.169419
105.3882 ;  ;  ; 23.22376 ; 3.742492
105.4113 ;  ;  ; 22.37119 ; 3.409826
105.4344 ;  ;  ; 21.55788 ; 3.155278
105.4575 ;  ;  ; 20.78931 ; 2.96586
105.4807 ;  ;  ; 20.06743 ; 2.829874
105.5038 ;  ;  ; 19.40313 ; 2.739368
105.5269 ;  ;  ; 18.79777 ; 2.686785
105.55 ;  ;  ; 18.25611 ; 2.667444
105.5763 ;  ;  ; 17.72385 ; 2.68266
105.6026 ;  ;  ; 17.29074 ; 2.736908
105.6289 ;  ;  ; 16.96923 ; 2.832647
105.6552 ;  ;  ; 16.77592 ; 2.97558
105.6815 ;  ;  ; 16.73304 ; 3.174815
105.7078 ;  ;  ; 16.87003 ; 3.443116
105.7341 ;  ;  ; 17.22487 ; 3.797107
105.7604 ;  ;  ; 17.84506 ; 4.257268
105.7758 ;  ;  ; 18.35381 ; 4.58546
105.7911 ;  ;  ; 18.98122 ; 4.960832
105.8065 ;  ;  ; 19.749 ; 5.393684
105.8218 ;  ;  ; 20.66108 ; 5.883772
105.8372 ;  ;  ; 21.74353 ; 6.44277
105.8525 ;  ;  ; 22.99599 ; 7.068254
